"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Check prices correctness for all coffee cards on the menu page","105","checkCorrectCardPrices","Surefire suite","Thu Jun 05 11:31:46 GMT 2025","passed","Thu Jun 05 11:31:46 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"Test verification of pop-up cart functioning (buttons +/-)","612","Verify cart pop-up functionality for any drink from the menu","Surefire suite","Thu Jun 05 11:30:36 GMT 2025","passed","Thu Jun 05 11:30:37 GMT 2025","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","Surefire test","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","cartManipulationTest"
"","2447","verifyInvalidEmailValidation","Surefire suite","Thu Jun 05 11:32:40 GMT 2025","passed","Thu Jun 05 11:32:42 GMT 2025","com.coffeecart.ui.TestEmail","Surefire test","com.coffeecart.ui.TestEmail","verifyInvalidEmailValidation"
"","1","firstTest","Surefire suite","Thu Jun 05 11:32:37 GMT 2025","passed","Thu Jun 05 11:32:37 GMT 2025","com.coffeecart.ui.TestEmail","Surefire test","com.coffeecart.ui.TestEmail","firstTest"
"","0","firstTest","Surefire suite","Thu Jun 05 11:31:12 GMT 2025","passed","Thu Jun 05 11:31:12 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","Surefire test","com.coffeecart.ui.TestPossibilityAddingMocha","firstTest"
"Verify successful payment clear the cart","3138","testSuccessfulPaymentClearPrice","Surefire suite","Thu Jun 05 11:32:18 GMT 2025","passed","Thu Jun 05 11:32:21 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","Surefire test","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearPrice"
"","0","firstTest","Surefire suite","Thu Jun 05 11:32:08 GMT 2025","passed","Thu Jun 05 11:32:08 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","Surefire test","com.coffeecart.ui.TestSuccessfulPaymentClearCart","firstTest"
"Verify that the Discounted Mocha item in the Cart Page disappears after removing the other coffee cups via the 'x' button","3853","verifyDiscountedMochaRemovalViaRemoveButtonOnCartPage","Surefire suite","Thu Jun 05 11:30:58 GMT 2025","failed","Thu Jun 05 11:31:02 GMT 2025","com.coffeecart.ui.CartPageDiscountedMochaRemovalTest","Surefire test","com.coffeecart.ui.CartPageDiscountedMochaRemovalTest","verifyDiscountedMochaRemovalViaRemoveButtonOnCartPage"
"Check titles of all coffee cards on the menu page","45","checkCorrectCardTitles","Surefire suite","Thu Jun 05 11:31:46 GMT 2025","passed","Thu Jun 05 11:31:46 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
"Check prices correctness for all coffee cards on the menu page","120","checkCorrectCardPrices","Surefire suite","Thu Jun 05 11:31:45 GMT 2025","passed","Thu Jun 05 11:31:45 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
