"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Check full ingredients compliance for coffee cards on the page","114","checkFullComplianceCardIngredients","Surefire suite","Tue May 13 09:02:09 GMT 2025","passed","Tue May 13 09:02:09 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkFullComplianceCardIngredients"
"Verify successful payment clear the cart","2750","testSuccessfulPaymentClearPrice","Surefire suite","Tue May 13 09:01:11 GMT 2025","passed","Tue May 13 09:01:14 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","Surefire test","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearPrice"
"Verify successful payment clear the cart","3247","testSuccessfulPaymentClearPrice","Surefire suite","Tue May 13 09:01:20 GMT 2025","passed","Tue May 13 09:01:23 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","Surefire test","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearPrice"
"Check prices correctness for all coffee cards on the menu page","109","checkCorrectCardPrices","Surefire suite","Tue May 13 09:02:07 GMT 2025","passed","Tue May 13 09:02:07 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"","0","firstTest","Surefire suite","Tue May 13 09:02:30 GMT 2025","passed","Tue May 13 09:02:30 GMT 2025","com.coffeecart.ui.BaseTest","Surefire test","com.coffeecart.ui.BaseTest","firstTest"
"Test verification of pop-up cart functioning (buttons +/-)","548","Verify cart pop-up functionality for any drink from the menu","Surefire suite","Tue May 13 09:03:04 GMT 2025","passed","Tue May 13 09:03:04 GMT 2025","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","Surefire test","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","cartManipulationTest"
"Check full ingredients compliance for coffee cards on the page","118","checkFullComplianceCardIngredients","Surefire suite","Tue May 13 09:02:09 GMT 2025","passed","Tue May 13 09:02:09 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkFullComplianceCardIngredients"
"Check prices correctness for all coffee cards on the menu page","106","checkCorrectCardPrices","Surefire suite","Tue May 13 09:02:08 GMT 2025","passed","Tue May 13 09:02:08 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","3610","possibilityAddingMocha","Surefire suite","Tue May 13 09:01:42 GMT 2025","passed","Tue May 13 09:01:45 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","Surefire test","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"Check titles of all coffee cards on the menu page","81","checkCorrectCardTitles","Surefire suite","Tue May 13 09:02:08 GMT 2025","passed","Tue May 13 09:02:08 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
"Check titles of all coffee cards on the menu page","34","checkCorrectCardTitles","Surefire suite","Tue May 13 09:02:08 GMT 2025","passed","Tue May 13 09:02:08 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
"","4","firstTest","Surefire suite","Tue May 13 09:00:58 GMT 2025","passed","Tue May 13 09:00:58 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","Surefire test","com.coffeecart.ui.TestSuccessfulPaymentClearCart","firstTest"
"","2357","verifyInvalidEmailValidation","Surefire suite","Tue May 13 09:03:19 GMT 2025","passed","Tue May 13 09:03:21 GMT 2025","com.coffeecart.ui.TestEmail","Surefire test","com.coffeecart.ui.TestEmail","verifyInvalidEmailValidation"
"Check incorrect given ingredients handling","129","checkIncorrectFullComplianceCardIngredients","Surefire suite","Tue May 13 09:02:10 GMT 2025","passed","Tue May 13 09:02:10 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectFullComplianceCardIngredients"
"Check titles of all coffee cards on the menu page","86","checkCorrectCardTitles","Surefire suite","Tue May 13 09:02:08 GMT 2025","passed","Tue May 13 09:02:09 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
"Check prices correctness for all coffee cards on the menu page","105","checkCorrectCardPrices","Surefire suite","Tue May 13 09:02:07 GMT 2025","passed","Tue May 13 09:02:08 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
