"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify successful payment clear the cart","3125","testSuccessfulPaymentClearPrice","AllTests","Mon Jun 23 11:20:38 GMT 2025","passed","Mon Jun 23 11:20:41 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","RegularTests","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearPrice"
"","2285","verifyLuckyDayModalAfterEvery3rdItem","AllTests","Mon Jun 23 11:21:04 GMT 2025","passed","Mon Jun 23 11:21:07 GMT 2025","com.coffeecart.ui.LuckyDayDiscountTest","RegularTests","com.coffeecart.ui.LuckyDayDiscountTest","verifyLuckyDayModalAfterEvery3rdItem"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","3587","possibilityAddingMocha","AllTests","Mon Jun 23 11:21:38 GMT 2025","passed","Mon Jun 23 11:21:42 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","RegularTests","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"Check incorrect given ingredients handling","123","checkIncorrectFullComplianceCardIngredients","AllTests","Mon Jun 23 11:20:53 GMT 2025","passed","Mon Jun 23 11:20:53 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectFullComplianceCardIngredients"
"","0","firstTest","AllTests","Mon Jun 23 11:19:56 GMT 2025","passed","Mon Jun 23 11:19:56 GMT 2025","com.coffeecart.ui.TestEmail","RegularTests","com.coffeecart.ui.TestEmail","firstTest"
"Test verification of pop-up cart functioning (buttons +/-)","609","Verify cart pop-up functionality for any drink from the menu","AllTests","Mon Jun 23 11:19:54 GMT 2025","passed","Mon Jun 23 11:19:55 GMT 2025","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","RegularTests","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","cartManipulationTest"
"Check prices correctness for all coffee cards on the menu page","117","checkCorrectCardPrices","AllTests","Mon Jun 23 11:20:51 GMT 2025","passed","Mon Jun 23 11:20:51 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"","1219","verifyLuckyDayModalAfterEvery3rdItem","AllTests","Mon Jun 23 11:21:07 GMT 2025","passed","Mon Jun 23 11:21:08 GMT 2025","com.coffeecart.ui.LuckyDayDiscountTest","RegularTests","com.coffeecart.ui.LuckyDayDiscountTest","verifyLuckyDayModalAfterEvery3rdItem"
"Check full ingredients compliance for coffee cards on the page","127","checkFullComplianceCardIngredients","AllTests","Mon Jun 23 11:20:52 GMT 2025","passed","Mon Jun 23 11:20:52 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkFullComplianceCardIngredients"
"","2366","verifyInvalidEmailValidation","AllTests","Mon Jun 23 11:20:04 GMT 2025","passed","Mon Jun 23 11:20:06 GMT 2025","com.coffeecart.ui.TestEmail","RegularTests","com.coffeecart.ui.TestEmail","verifyInvalidEmailValidation"
"Check full ingredients compliance for coffee cards on the page","142","checkFullComplianceCardIngredients","AllTests","Mon Jun 23 11:20:52 GMT 2025","passed","Mon Jun 23 11:20:52 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkFullComplianceCardIngredients"
"Verify the correctness of decreasing the number of {drinkName} on the Cart page","2750","checkDecreaseButtonInTheCartList","AllTests","Mon Jun 23 11:21:25 GMT 2025","passed","Mon Jun 23 11:21:28 GMT 2025","com.coffeecart.ui.DecreasingButtonOnTheCartPageTest","RegularTests","com.coffeecart.ui.DecreasingButtonOnTheCartPageTest","checkDecreaseButtonInTheCartList"
"Check prices correctness for all coffee cards on the menu page","107","checkCorrectCardPrices","AllTests","Mon Jun 23 11:20:50 GMT 2025","passed","Mon Jun 23 11:20:50 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"","4407","addModalOpensAfterPageRefresh","AllTests","Mon Jun 23 11:19:39 GMT 2025","broken","Mon Jun 23 11:19:43 GMT 2025","com.coffeecart.ui.TestNoButtonRightClickModal","RegularTests","com.coffeecart.ui.TestNoButtonRightClickModal","addModalOpensAfterPageRefresh"
"Check prices correctness for all coffee cards on the menu page","109","checkCorrectCardPrices","AllTests","Mon Jun 23 11:20:50 GMT 2025","passed","Mon Jun 23 11:20:50 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","5001","possibilityAddingMocha","AllTests","Mon Jun 23 11:21:52 GMT 2025","passed","Mon Jun 23 11:21:57 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","RegularTests","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"Verify adding multiple drinks updates cart counter.","1621","testAddMultipleCupsToCart","AllTests","Mon Jun 23 11:21:29 GMT 2025","passed","Mon Jun 23 11:21:30 GMT 2025","com.coffeecart.ui.TestAddCupsToCart","RegularTests","com.coffeecart.ui.TestAddCupsToCart","testAddMultipleCupsToCart"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","1318","possibilityAddingMocha","AllTests","Mon Jun 23 11:22:02 GMT 2025","broken","Mon Jun 23 11:22:03 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","RegularTests","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"Check prices correctness for all coffee cards on the menu page","107","checkCorrectCardPrices","AllTests","Mon Jun 23 11:20:50 GMT 2025","passed","Mon Jun 23 11:20:50 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"  As a user
  I want to verify payment modal behavior when closing
  So that I understand how form data is retained","159","Verify that the Payment Details Modal retains pre-filled values after closing via the 'X' icon on the MenuPage","","Mon Jun 23 11:22:06 GMT 2025","skipped","Mon Jun 23 11:22:06 GMT 2025","","Closing Payment Details Modal","Verify that the Payment Details Modal retains pre-filled values after closing via the 'X' icon on the MenuPage",""
"    Verify that the payment form correctly handles invalid name inputs with appropriate error messages.","161","Verify error handling when invalid data is entered in the Name field","","Mon Jun 23 11:22:07 GMT 2025","skipped","Mon Jun 23 11:22:07 GMT 2025","","Invalid data is entered in the Name field","Verify error handling when invalid data is entered in the Name field",""
