"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","3646","possibilityAddingMocha","AllTests","Tue Jun 24 09:27:09 GMT 2025","passed","Tue Jun 24 09:27:12 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","RegularTests","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"","2386","verifyInvalidEmailValidation","AllTests","Tue Jun 24 09:25:39 GMT 2025","passed","Tue Jun 24 09:25:42 GMT 2025","com.coffeecart.ui.TestEmail","RegularTests","com.coffeecart.ui.TestEmail","verifyInvalidEmailValidation"
"Verify that the (Discounted) Mocha item in the Cart Page disappears after removing the other coffee cups via the '-' button","3980","verifyDiscountedMochaCardMinusButton","AllTests","Tue Jun 24 09:26:34 GMT 2025","failed","Tue Jun 24 09:26:37 GMT 2025","com.coffeecart.ui.TestDiscountedMochaCartPageMinusButton","RegularTests","com.coffeecart.ui.TestDiscountedMochaCartPageMinusButton","verifyDiscountedMochaCardMinusButton"
"Test verification of pop-up cart functioning (buttons +/-)","597","Verify cart pop-up functionality for any drink from the menu","AllTests","Tue Jun 24 09:25:33 GMT 2025","passed","Tue Jun 24 09:25:33 GMT 2025","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","RegularTests","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","cartManipulationTest"
"","3251","“No” button closes the modal and leaves the cart empty","","Tue Jun 24 09:24:27 GMT 2025","passed","Tue Jun 24 09:24:30 GMT 2025","","Add-to-cart modal behaviour","“No” button closes the modal and leaves the cart empty",""
"  As a user
  I want to verify payment modal behavior when closing
  So that I understand how form data is retained","1875","Verify that the Payment Details Modal retains pre-filled values after closing via the 'X' icon on the MenuPage","","Tue Jun 24 09:24:35 GMT 2025","passed","Tue Jun 24 09:24:37 GMT 2025","","Closing Payment Details Modal","Verify that the Payment Details Modal retains pre-filled values after closing via the 'X' icon on the MenuPage",""
"Verify successful payment clear the cart","3197","testSuccessfulPaymentClearPrice","AllTests","Tue Jun 24 09:26:22 GMT 2025","passed","Tue Jun 24 09:26:25 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","RegularTests","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearPrice"
"Check titles of all coffee cards on the menu page","24","checkCorrectCardTitles","AllTests","Tue Jun 24 09:26:28 GMT 2025","passed","Tue Jun 24 09:26:28 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
"","172","verifyLuckyDayModalAfterEvery3rdItem","AllTests","Tue Jun 24 09:26:44 GMT 2025","passed","Tue Jun 24 09:26:44 GMT 2025","com.coffeecart.ui.LuckyDayDiscountTest","RegularTests","com.coffeecart.ui.LuckyDayDiscountTest","verifyLuckyDayModalAfterEvery3rdItem"
"Check titles of all coffee cards on the menu page","66","checkCorrectCardTitles","AllTests","Tue Jun 24 09:26:28 GMT 2025","passed","Tue Jun 24 09:26:28 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
