"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","533","testSuccessfulPaymentClearPrice","Surefire suite","Fri May 09 11:34:37 GMT 2025","failed","Fri May 09 11:34:38 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","Surefire test","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearPrice"
"","105","checkCorrectCardPrices","Surefire suite","Fri May 09 11:35:15 GMT 2025","passed","Fri May 09 11:35:15 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"","45","checkCorrectCardTitles","Surefire suite","Fri May 09 11:35:15 GMT 2025","passed","Fri May 09 11:35:15 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","3591","possibilityAddingMocha","Surefire suite","Fri May 09 11:34:49 GMT 2025","passed","Fri May 09 11:34:53 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","Surefire test","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"","943","testSuccessfulPaymentClearPrice","Surefire suite","Fri May 09 11:34:34 GMT 2025","failed","Fri May 09 11:34:35 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","Surefire test","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearPrice"
"","1","firstTest","Surefire suite","Fri May 09 11:35:39 GMT 2025","passed","Fri May 09 11:35:39 GMT 2025","com.coffeecart.ui.TestEmail","Surefire test","com.coffeecart.ui.TestEmail","firstTest"
"","1447","VerifyEmail3","Surefire suite","Fri May 09 11:35:42 GMT 2025","passed","Fri May 09 11:35:44 GMT 2025","com.coffeecart.ui.TestEmail","Surefire test","com.coffeecart.ui.TestEmail","VerifyEmail3"
"","108","checkIncorrectCardPrices","Surefire suite","Fri May 09 11:35:18 GMT 2025","passed","Fri May 09 11:35:18 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectCardPrices"
"","108","checkCorrectCardPrices","Surefire suite","Fri May 09 11:35:15 GMT 2025","passed","Fri May 09 11:35:15 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"","112","checkCorrectCardPrices","Surefire suite","Fri May 09 11:35:14 GMT 2025","passed","Fri May 09 11:35:15 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"","26","checkCorrectCardTitles","Surefire suite","Fri May 09 11:35:15 GMT 2025","passed","Fri May 09 11:35:15 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
"","125","checkCorrectCardPrices","Surefire suite","Fri May 09 11:35:14 GMT 2025","passed","Fri May 09 11:35:14 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"","131","checkFullComplianceCardIngredients","Surefire suite","Fri May 09 11:35:16 GMT 2025","passed","Fri May 09 11:35:16 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkFullComplianceCardIngredients"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","3565","possibilityAddingMocha","Surefire suite","Fri May 09 11:34:42 GMT 2025","passed","Fri May 09 11:34:46 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","Surefire test","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"","0","firstTest","Surefire suite","Fri May 09 11:35:20 GMT 2025","passed","Fri May 09 11:35:20 GMT 2025","com.coffeecart.ui.TestName","Surefire test","com.coffeecart.ui.TestName","firstTest"
"","526","testSuccessfulPaymentClearPrice","Surefire suite","Fri May 09 11:34:37 GMT 2025","failed","Fri May 09 11:34:37 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","Surefire test","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearPrice"
"","1","testRecipeOrder","Surefire suite","Fri May 09 11:34:15 GMT 2025","passed","Fri May 09 11:34:15 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","Surefire test","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testRecipeOrder"
"","1811","testSuccessfulPaymentClearCart","Surefire suite","Fri May 09 11:34:20 GMT 2025","passed","Fri May 09 11:34:22 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","Surefire test","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearCart"
"","1608","testAddMultipleCupsToCart","Surefire suite","Fri May 09 11:35:35 GMT 2025","passed","Fri May 09 11:35:37 GMT 2025","com.coffeecart.ui.TestAddCupsToCart","Surefire test","com.coffeecart.ui.TestAddCupsToCart","testAddMultipleCupsToCart"
"","1446","VerifyEmail4","Surefire suite","Fri May 09 11:35:44 GMT 2025","passed","Fri May 09 11:35:45 GMT 2025","com.coffeecart.ui.TestEmail","Surefire test","com.coffeecart.ui.TestEmail","VerifyEmail4"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","3606","possibilityAddingMocha","Surefire suite","Fri May 09 11:34:53 GMT 2025","passed","Fri May 09 11:34:57 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","Surefire test","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"","0","testRecipeOrder","Surefire suite","Fri May 09 11:34:38 GMT 2025","passed","Fri May 09 11:34:38 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","Surefire test","com.coffeecart.ui.TestPossibilityAddingMocha","testRecipeOrder"
"","0","firstTest","Surefire suite","Fri May 09 11:35:23 GMT 2025","passed","Fri May 09 11:35:23 GMT 2025","com.coffeecart.ui.BaseTest","Surefire test","com.coffeecart.ui.BaseTest","firstTest"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","5397","possibilityAddingMocha","Surefire suite","Fri May 09 11:35:08 GMT 2025","passed","Fri May 09 11:35:13 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","Surefire test","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"","37","checkCorrectCardTitles","Surefire suite","Fri May 09 11:35:15 GMT 2025","passed","Fri May 09 11:35:15 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
"","57","checkCorrectCardTitles","Surefire suite","Fri May 09 11:35:15 GMT 2025","passed","Fri May 09 11:35:15 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
"","143","checkFullComplianceCardIngredients","Surefire suite","Fri May 09 11:35:16 GMT 2025","passed","Fri May 09 11:35:17 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkFullComplianceCardIngredients"
"","108","checkIncorrectCardPrices","Surefire suite","Fri May 09 11:35:18 GMT 2025","passed","Fri May 09 11:35:18 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectCardPrices"
"","1457","VerifyEmail2","Surefire suite","Fri May 09 11:35:21 GMT 2025","broken","Fri May 09 11:35:22 GMT 2025","com.coffeecart.ui.TestName","Surefire test","com.coffeecart.ui.TestName","VerifyEmail2"
"","119","checkCorrectCardPrices","Surefire suite","Fri May 09 11:35:14 GMT 2025","passed","Fri May 09 11:35:14 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"","122","checkFullComplianceCardIngredients","Surefire suite","Fri May 09 11:35:16 GMT 2025","passed","Fri May 09 11:35:16 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkFullComplianceCardIngredients"
"","1527","VerifyEmail","Surefire suite","Fri May 09 11:35:39 GMT 2025","passed","Fri May 09 11:35:41 GMT 2025","com.coffeecart.ui.TestEmail","Surefire test","com.coffeecart.ui.TestEmail","VerifyEmail"
"","98","checkIncorrectCardTitles","Surefire suite","Fri May 09 11:35:19 GMT 2025","passed","Fri May 09 11:35:19 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectCardTitles"
"","900","testSuccessfulPaymentClearPrice","Surefire suite","Fri May 09 11:34:36 GMT 2025","failed","Fri May 09 11:34:37 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","Surefire test","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearPrice"
"","194","checkIncorrectCardIngredients","Surefire suite","Fri May 09 11:35:17 GMT 2025","passed","Fri May 09 11:35:17 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectCardIngredients"
"","375","VerifyEmail5","Surefire suite","Fri May 09 11:35:45 GMT 2025","passed","Fri May 09 11:35:46 GMT 2025","com.coffeecart.ui.TestEmail","Surefire test","com.coffeecart.ui.TestEmail","VerifyEmail5"
"","1","testRecipeIngredientsOrder","Surefire suite","Fri May 09 11:35:29 GMT 2025","failed","Fri May 09 11:35:29 GMT 2025","com.coffeecart.ui.discardLuckyProposition.DiscardLuckyPropositionTest","Surefire test","com.coffeecart.ui.discardLuckyProposition.DiscardLuckyPropositionTest","testRecipeIngredientsOrder"
