"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","71","checkCorrectCardTitles","Surefire suite","Fri May 09 11:43:41 GMT 2025","passed","Fri May 09 11:43:42 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
"","15","checkCorrectCardTitles","Surefire suite","Fri May 09 11:43:41 GMT 2025","passed","Fri May 09 11:43:41 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
"","0","testQuantities","Surefire suite","Fri May 09 11:43:56 GMT 2025","failed","Fri May 09 11:43:56 GMT 2025","com.coffeecart.ui.BaseTest","Surefire test","com.coffeecart.ui.BaseTest","testQuantities"
"Verify successful payment clear the cart","3206","testSuccessfulPaymentClearPrice","Surefire suite","Fri May 09 11:42:54 GMT 2025","passed","Fri May 09 11:42:57 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","Surefire test","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearPrice"
"","3","firstTest","Surefire suite","Fri May 09 11:42:34 GMT 2025","passed","Fri May 09 11:42:34 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","Surefire test","com.coffeecart.ui.TestSuccessfulPaymentClearCart","firstTest"
"Verify successful payment clear the cart","2761","testSuccessfulPaymentClearPrice","Surefire suite","Fri May 09 11:42:44 GMT 2025","passed","Fri May 09 11:42:47 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","Surefire test","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearPrice"
"","110","checkCorrectCardPrices","Surefire suite","Fri May 09 11:43:41 GMT 2025","passed","Fri May 09 11:43:41 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"","101","checkIncorrectCardTitles","Surefire suite","Fri May 09 11:43:45 GMT 2025","passed","Fri May 09 11:43:45 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectCardTitles"
"","55","checkCorrectCardTitles","Surefire suite","Fri May 09 11:43:41 GMT 2025","passed","Fri May 09 11:43:41 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
"","1","testRecipeOrder","Surefire suite","Fri May 09 11:44:11 GMT 2025","passed","Fri May 09 11:44:11 GMT 2025","com.coffeecart.ui.TestAddCupsToCart","Surefire test","com.coffeecart.ui.TestAddCupsToCart","testRecipeOrder"
