"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2289","verifyLuckyDayModalAfterEvery3rdItem","AllTests","Tue Jun 24 11:31:11 GMT 2025","passed","Tue Jun 24 11:31:13 GMT 2025","com.coffeecart.ui.LuckyDayDiscountTest","RegularTests","com.coffeecart.ui.LuckyDayDiscountTest","verifyLuckyDayModalAfterEvery3rdItem"
"  As a user
  I want to verify payment modal behavior when closing
  So that I understand how form data is retained","1723","Verify that the Payment Details Modal retains pre-filled values after closing via the 'X' icon on the MenuPage","","Tue Jun 24 11:28:53 GMT 2025","passed","Tue Jun 24 11:28:55 GMT 2025","","Closing Payment Details Modal","Verify that the Payment Details Modal retains pre-filled values after closing via the 'X' icon on the MenuPage",""
"Verify that lucky proposition drink is not added to cart after refusing from it","4123","testLuckyPropositionDiscard","AllTests","Tue Jun 24 11:29:23 GMT 2025","broken","Tue Jun 24 11:29:27 GMT 2025","com.coffeecart.ui.DiscardLuckyPropositionTest","RegularTests","com.coffeecart.ui.DiscardLuckyPropositionTest","testLuckyPropositionDiscard"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","3555","possibilityAddingMocha","AllTests","Tue Jun 24 11:31:45 GMT 2025","passed","Tue Jun 24 11:31:48 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","RegularTests","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"  As a user
  I want the (Discounted) Mocha to disappear
  When I remove the other cups with the minus button
  So that I understand the Lucky-Day offer rules","4594","(Discounted) Mocha disappears after “–”-removal of the other items","","Tue Jun 24 11:28:57 GMT 2025","broken","Tue Jun 24 11:29:01 GMT 2025","","Discounted Mocha removal via “-” button","(Discounted) Mocha disappears after “–”-removal of the other items",""
"","1215","verifyLuckyDayModalAfterEvery3rdItem","AllTests","Tue Jun 24 11:31:13 GMT 2025","passed","Tue Jun 24 11:31:14 GMT 2025","com.coffeecart.ui.LuckyDayDiscountTest","RegularTests","com.coffeecart.ui.LuckyDayDiscountTest","verifyLuckyDayModalAfterEvery3rdItem"
"Verify that the Discounted Mocha item in the Cart Page disappears after removing the other coffee cups via the 'x' button","3824","verifyDiscountedMochaRemovalViaRemoveButtonOnCartPage","AllTests","Tue Jun 24 11:29:28 GMT 2025","failed","Tue Jun 24 11:29:32 GMT 2025","com.coffeecart.ui.CartPageDiscountedMochaRemovalTest","RegularTests","com.coffeecart.ui.CartPageDiscountedMochaRemovalTest","verifyDiscountedMochaRemovalViaRemoveButtonOnCartPage"
"","2115","verifyLuckyDayModalAfterEvery3rdItem","AllTests","Tue Jun 24 11:31:14 GMT 2025","broken","Tue Jun 24 11:31:16 GMT 2025","com.coffeecart.ui.LuckyDayDiscountTest","RegularTests","com.coffeecart.ui.LuckyDayDiscountTest","verifyLuckyDayModalAfterEvery3rdItem"
"Verify successful payment clear the cart","1268","testSuccessfulPaymentClearPrice","AllTests","Tue Jun 24 11:30:54 GMT 2025","broken","Tue Jun 24 11:30:55 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","RegularTests","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearPrice"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","1267","possibilityAddingMocha","AllTests","Tue Jun 24 11:31:57 GMT 2025","broken","Tue Jun 24 11:31:58 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","RegularTests","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"Check full ingredients compliance for coffee cards on the page","118","checkFullComplianceCardIngredients","AllTests","Tue Jun 24 11:30:58 GMT 2025","passed","Tue Jun 24 11:30:58 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkFullComplianceCardIngredients"
"Test verification of pop-up cart functioning (buttons +/-)","532","Verify cart pop-up functionality for any drink from the menu","AllTests","Tue Jun 24 11:29:58 GMT 2025","passed","Tue Jun 24 11:29:59 GMT 2025","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","RegularTests","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","cartManipulationTest"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","3600","possibilityAddingMocha","AllTests","Tue Jun 24 11:31:48 GMT 2025","passed","Tue Jun 24 11:31:52 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","RegularTests","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"Check prices correctness for all coffee cards on the menu page","128","checkCorrectCardPrices","AllTests","Tue Jun 24 11:30:56 GMT 2025","passed","Tue Jun 24 11:30:56 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"Verify successful payment clear the cart","2627","testSuccessfulPaymentClearPrice","AllTests","Tue Jun 24 11:30:41 GMT 2025","passed","Tue Jun 24 11:30:43 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","RegularTests","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearPrice"
"Test verification of pop-up cart functioning (buttons +/-)","1164","Verify cart pop-up functionality for any drink from the menu","AllTests","Tue Jun 24 11:29:59 GMT 2025","broken","Tue Jun 24 11:30:00 GMT 2025","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","RegularTests","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","cartManipulationTest"
