"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify valid name/email submission shows confirmation message.","706","verifyPaymentSubmissionWithValidData","AllTests","Tue Jun 24 14:05:10 GMT 2025","passed","Tue Jun 24 14:05:11 GMT 2025","com.coffeecart.ui.PaymentSubmissionWithValidDataTest","RegularTests","com.coffeecart.ui.PaymentSubmissionWithValidDataTest","verifyPaymentSubmissionWithValidData"
"  As a user
  I want to increase the quantity of an item in my cart
  So that I can easily adjust the number of items I want to purchase","1341","Verify increasing item quantity on Cart page","","Tue Jun 24 14:03:54 GMT 2025","passed","Tue Jun 24 14:03:55 GMT 2025","","Increasing Items Number in Cart","Verify increasing item quantity on Cart page",""
"  As a user
  I want to reject the ""Lucky Day"" offer
  So that my cart does not include any unwanted items","6868","Verify rejecting the ""extra cup of Mocha"" keeps cart unchanged","","Tue Jun 24 14:03:55 GMT 2025","passed","Tue Jun 24 14:04:02 GMT 2025","","Lucky Day Offer Rejection","Verify rejecting the ""extra cup of Mocha"" keeps cart unchanged",""
"Check titles of all coffee cards on the menu page","108","checkCorrectCardTitles","AllTests","Tue Jun 24 14:06:16 GMT 2025","passed","Tue Jun 24 14:06:16 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
"This test verifies that after selecting three drinks, the Lucky Day  pop-up is displayed.","2548","luckyDayPopUpAppearsTest","AllTests","Tue Jun 24 14:04:52 GMT 2025","passed","Tue Jun 24 14:04:55 GMT 2025","com.coffeecart.ui.LuckyDayPopUpAppears","RegularTests","com.coffeecart.ui.LuckyDayPopUpAppears","luckyDayPopUpAppearsTest"
"Check titles of all coffee cards on the menu page","90","checkCorrectCardTitles","AllTests","Tue Jun 24 14:06:16 GMT 2025","passed","Tue Jun 24 14:06:16 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
"Check prices correctness for all coffee cards on the menu page","105","checkCorrectCardPrices","AllTests","Tue Jun 24 14:06:15 GMT 2025","passed","Tue Jun 24 14:06:15 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"","1470","verifyInvalidEmailValidation","AllTests","Tue Jun 24 14:05:20 GMT 2025","passed","Tue Jun 24 14:05:21 GMT 2025","com.coffeecart.ui.TestEmail","RegularTests","com.coffeecart.ui.TestEmail","verifyInvalidEmailValidation"
"Verify successful payment clear the cart","2669","testSuccessfulPaymentClearPrice","AllTests","Tue Jun 24 14:05:50 GMT 2025","passed","Tue Jun 24 14:05:53 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","RegularTests","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearPrice"
"","3381","verifyValidEmailSubmission","AllTests","Tue Jun 24 14:05:29 GMT 2025","passed","Tue Jun 24 14:05:32 GMT 2025","com.coffeecart.ui.TestEmail","RegularTests","com.coffeecart.ui.TestEmail","verifyValidEmailSubmission"
"","1692","Add-to-cart modal reappears after page refresh","","Tue Jun 24 14:04:05 GMT 2025","passed","Tue Jun 24 14:04:07 GMT 2025","","Add-to-cart modal behaviour","Add-to-cart modal reappears after page refresh",""
"Check length of all coffee cards on the menu page","14","checkCardsLength","AllTests","Tue Jun 24 14:06:14 GMT 2025","passed","Tue Jun 24 14:06:14 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCardsLength"
"Verification of data changes synchronization between the cart page and the pop-up cart","1116","testSynchronizationBetweenCarts","AllTests","Tue Jun 24 14:06:19 GMT 2025","passed","Tue Jun 24 14:06:20 GMT 2025","com.coffeecart.ui.TestSynchronizationBetweenCarts","RegularTests","com.coffeecart.ui.TestSynchronizationBetweenCarts","testSynchronizationBetweenCarts"
