"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","1271","possibilityAddingMocha","Surefire suite","Fri Jun 13 11:15:15 GMT 2025","broken","Fri Jun 13 11:15:16 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","Surefire test","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"Check prices correctness for all coffee cards on the menu page","124","checkCorrectCardPrices","Surefire suite","Fri Jun 13 11:14:10 GMT 2025","passed","Fri Jun 13 11:14:11 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"Test verification of pop-up cart functioning (buttons +/-)","1280","Verify cart pop-up functionality for any drink from the menu","Surefire suite","Fri Jun 13 11:13:16 GMT 2025","broken","Fri Jun 13 11:13:17 GMT 2025","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","Surefire test","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","cartManipulationTest"
"Check full ingredients compliance for coffee cards on the page","140","checkFullComplianceCardIngredients","Surefire suite","Fri Jun 13 11:14:11 GMT 2025","passed","Fri Jun 13 11:14:11 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkFullComplianceCardIngredients"
"Verify '+' button is disabled for '(Discounted) Mocha' in the Cart Page","2783","testPlusButtonForDiscountedMocha","Surefire suite","Fri Jun 13 11:14:25 GMT 2025","failed","Fri Jun 13 11:14:28 GMT 2025","com.coffeecart.ui.TestDiscountedMochaButton","Surefire test","com.coffeecart.ui.TestDiscountedMochaButton","testPlusButtonForDiscountedMocha"
"Check full ingredients compliance for coffee cards on the page","125","checkFullComplianceCardIngredients","Surefire suite","Fri Jun 13 11:14:12 GMT 2025","passed","Fri Jun 13 11:14:12 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkFullComplianceCardIngredients"
"","2445","verifyInvalidEmailValidation","Surefire suite","Fri Jun 13 11:13:28 GMT 2025","passed","Fri Jun 13 11:13:31 GMT 2025","com.coffeecart.ui.TestEmail","Surefire test","com.coffeecart.ui.TestEmail","verifyInvalidEmailValidation"
"Verify valid name/email submission shows confirmation message.","1356","verifyPaymentSubmissionWithValidData","Surefire suite","Fri Jun 13 11:13:12 GMT 2025","passed","Fri Jun 13 11:13:13 GMT 2025","com.coffeecart.ui.PaymentSubmissionWithValidDataTest","Surefire test","com.coffeecart.ui.PaymentSubmissionWithValidDataTest","verifyPaymentSubmissionWithValidData"
"","3368","verifyValidEmailSubmission","Surefire suite","Fri Jun 13 11:13:33 GMT 2025","passed","Fri Jun 13 11:13:36 GMT 2025","com.coffeecart.ui.TestEmail","Surefire test","com.coffeecart.ui.TestEmail","verifyValidEmailSubmission"
"","160","Example of BDD suite","Surefire suite","Fri Jun 13 11:15:31 GMT 2025","broken","Fri Jun 13 11:15:31 GMT 2025","com.coffeecart.cucumber.TestRunnerCucumber","Surefire test","com.coffeecart.cucumber.TestRunnerCucumber","scenario"
"","1207","verifyLuckyDayModalAfterEvery3rdItem","Surefire suite","Fri Jun 13 11:14:36 GMT 2025","broken","Fri Jun 13 11:14:37 GMT 2025","com.coffeecart.ui.LuckyDayDiscountTest","Surefire test","com.coffeecart.ui.LuckyDayDiscountTest","verifyLuckyDayModalAfterEvery3rdItem"
"","1","firstTest","Surefire suite","Fri Jun 13 11:14:55 GMT 2025","passed","Fri Jun 13 11:14:55 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","Surefire test","com.coffeecart.ui.TestPossibilityAddingMocha","firstTest"
"","149","verifyLuckyDayModalAfterEvery3rdItem","Surefire suite","Fri Jun 13 11:14:28 GMT 2025","passed","Fri Jun 13 11:14:29 GMT 2025","com.coffeecart.ui.LuckyDayDiscountTest","Surefire test","com.coffeecart.ui.LuckyDayDiscountTest","verifyLuckyDayModalAfterEvery3rdItem"
"Check titles of all coffee cards on the menu page","19","checkCorrectCardTitles","Surefire suite","Fri Jun 13 11:14:11 GMT 2025","passed","Fri Jun 13 11:14:11 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
"","2373","verifyInvalidEmailValidation","Surefire suite","Fri Jun 13 11:13:31 GMT 2025","passed","Fri Jun 13 11:13:33 GMT 2025","com.coffeecart.ui.TestEmail","Surefire test","com.coffeecart.ui.TestEmail","verifyInvalidEmailValidation"
"Check prices correctness for all coffee cards on the menu page","116","checkCorrectCardPrices","Surefire suite","Fri Jun 13 11:14:10 GMT 2025","passed","Fri Jun 13 11:14:10 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"Verify that lucky proposition drink is not added to cart after refusing from it","4204","testLuckyPropositionDiscard","Surefire suite","Fri Jun 13 11:14:13 GMT 2025","broken","Fri Jun 13 11:14:18 GMT 2025","com.coffeecart.ui.discardLuckyProposition.DiscardLuckyPropositionTest","Surefire test","com.coffeecart.ui.discardLuckyProposition.DiscardLuckyPropositionTest","testLuckyPropositionDiscard"
"","161","Runs Cucumber Scenarios","Surefire suite","Fri Jun 13 11:15:32 GMT 2025","broken","Fri Jun 13 11:15:32 GMT 2025","com.coffeecart.cucumber.TestRunnerCucumber","Surefire test","com.coffeecart.cucumber.TestRunnerCucumber","runScenario"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","1312","possibilityAddingMocha","Surefire suite","Fri Jun 13 11:15:26 GMT 2025","broken","Fri Jun 13 11:15:28 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","Surefire test","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"Check full ingredients compliance for coffee cards on the page","129","checkFullComplianceCardIngredients","Surefire suite","Fri Jun 13 11:14:12 GMT 2025","passed","Fri Jun 13 11:14:12 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkFullComplianceCardIngredients"
"","2122","verifyLuckyDayModalAfterEvery3rdItem","Surefire suite","Fri Jun 13 11:14:32 GMT 2025","broken","Fri Jun 13 11:14:34 GMT 2025","com.coffeecart.ui.LuckyDayDiscountTest","Surefire test","com.coffeecart.ui.LuckyDayDiscountTest","verifyLuckyDayModalAfterEvery3rdItem"
"Check prices correctness for all coffee cards on the menu page","106","checkCorrectCardPrices","Surefire suite","Fri Jun 13 11:14:10 GMT 2025","passed","Fri Jun 13 11:14:10 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"","361","Example of BDD suite","Surefire suite","Fri Jun 13 11:15:29 GMT 2025","broken","Fri Jun 13 11:15:30 GMT 2025","com.coffeecart.cucumber.TestRunnerCucumber","Surefire test","com.coffeecart.cucumber.TestRunnerCucumber","scenario"
"Verify successful payment clear the cart","3235","testSuccessfulPaymentClearPrice","Surefire suite","Fri Jun 13 11:13:51 GMT 2025","passed","Fri Jun 13 11:13:54 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","Surefire test","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearPrice"
"Check prices correctness for all coffee cards on the menu page","108","checkCorrectCardPrices","Surefire suite","Fri Jun 13 11:14:10 GMT 2025","passed","Fri Jun 13 11:14:10 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"Verification of data changes synchronization between the cart page and the pop-up cart","1217","testSynchronizationBetweenCarts","Surefire suite","Fri Jun 13 11:14:18 GMT 2025","passed","Fri Jun 13 11:14:20 GMT 2025","com.coffeecart.ui.TestSynchronizationBetweenCarts","Surefire test","com.coffeecart.ui.TestSynchronizationBetweenCarts","testSynchronizationBetweenCarts"
"Check titles of all coffee cards on the menu page","68","checkCorrectCardTitles","Surefire suite","Fri Jun 13 11:14:11 GMT 2025","passed","Fri Jun 13 11:14:11 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
"Verify that the Discounted Mocha item in the Cart Page disappears after removing the other coffee cups via the 'x' button","4459","verifyDiscountedMochaRemovalViaRemoveButtonOnCartPage","Surefire suite","Fri Jun 13 11:12:48 GMT 2025","failed","Fri Jun 13 11:12:53 GMT 2025","com.coffeecart.ui.CartPageDiscountedMochaRemovalTest","Surefire test","com.coffeecart.ui.CartPageDiscountedMochaRemovalTest","verifyDiscountedMochaRemovalViaRemoveButtonOnCartPage"
"Check incorrect given ingredients handling","120","checkIncorrectFullComplianceCardIngredients","Surefire suite","Fri Jun 13 11:14:12 GMT 2025","passed","Fri Jun 13 11:14:13 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectFullComplianceCardIngredients"
"","166","Example of BDD suite","Surefire suite","Fri Jun 13 11:15:31 GMT 2025","broken","Fri Jun 13 11:15:31 GMT 2025","com.coffeecart.cucumber.TestRunnerCucumber","Surefire test","com.coffeecart.cucumber.TestRunnerCucumber","scenario"
"Check titles of all coffee cards on the menu page","80","checkCorrectCardTitles","Surefire suite","Fri Jun 13 11:14:11 GMT 2025","passed","Fri Jun 13 11:14:11 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
"","2699","verifyNoButtonOnAddModal","Surefire suite","Fri Jun 13 11:13:08 GMT 2025","passed","Fri Jun 13 11:13:11 GMT 2025","com.coffeecart.ui.TestNoButtonRightClickModal","Surefire test","com.coffeecart.ui.TestNoButtonRightClickModal","verifyNoButtonOnAddModal"
"Test verification of pop-up cart functioning (buttons +/-)","533","Verify cart pop-up functionality for any drink from the menu","Surefire suite","Fri Jun 13 11:13:14 GMT 2025","passed","Fri Jun 13 11:13:15 GMT 2025","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","Surefire test","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","cartManipulationTest"
"Check full ingredients compliance for coffee cards on the page","124","checkFullComplianceCardIngredients","Surefire suite","Fri Jun 13 11:14:12 GMT 2025","passed","Fri Jun 13 11:14:12 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkFullComplianceCardIngredients"
