"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2483","verifyInvalidEmailValidation","Surefire suite","Fri Jun 13 10:08:27 GMT 2025","passed","Fri Jun 13 10:08:30 GMT 2025","com.coffeecart.ui.TestEmail","Surefire test","com.coffeecart.ui.TestEmail","verifyInvalidEmailValidation"
"Verification of data changes synchronization between the cart page and the pop-up cart","1141","testSynchronizationBetweenCarts","Surefire suite","Fri Jun 13 10:09:20 GMT 2025","passed","Fri Jun 13 10:09:22 GMT 2025","com.coffeecart.ui.TestSynchronizationBetweenCarts","Surefire test","com.coffeecart.ui.TestSynchronizationBetweenCarts","testSynchronizationBetweenCarts"
"Check full ingredients compliance for coffee cards on the page","120","checkFullComplianceCardIngredients","Surefire suite","Fri Jun 13 10:09:14 GMT 2025","passed","Fri Jun 13 10:09:14 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkFullComplianceCardIngredients"
"","161","Example of BDD suite","Surefire suite","Fri Jun 13 10:10:31 GMT 2025","broken","Fri Jun 13 10:10:31 GMT 2025","com.coffeecart.cucumber.TestRunnerCucumber","Surefire test","com.coffeecart.cucumber.TestRunnerCucumber","scenario"
"Check full ingredients compliance for coffee cards on the page","115","checkFullComplianceCardIngredients","Surefire suite","Fri Jun 13 10:09:14 GMT 2025","passed","Fri Jun 13 10:09:15 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkFullComplianceCardIngredients"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","3533","possibilityAddingMocha","Surefire suite","Fri Jun 13 10:10:04 GMT 2025","passed","Fri Jun 13 10:10:07 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","Surefire test","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","3572","possibilityAddingMocha","Surefire suite","Fri Jun 13 10:10:12 GMT 2025","passed","Fri Jun 13 10:10:16 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","Surefire test","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"","2437","verifyInvalidEmailValidation","Surefire suite","Fri Jun 13 10:08:30 GMT 2025","passed","Fri Jun 13 10:08:32 GMT 2025","com.coffeecart.ui.TestEmail","Surefire test","com.coffeecart.ui.TestEmail","verifyInvalidEmailValidation"
"Verify the correctness of decreasing the number of {drinkName} on the Cart page","2711","checkDecreaseButtonInTheCartList","Surefire suite","Fri Jun 13 10:09:51 GMT 2025","passed","Fri Jun 13 10:09:54 GMT 2025","com.coffeecart.ui.DecreasingButtonOnTheCartPageTest","Surefire test","com.coffeecart.ui.DecreasingButtonOnTheCartPageTest","checkDecreaseButtonInTheCartList"
"","718","verifyLuckyDayModalAfterEvery3rdItem","Surefire suite","Fri Jun 13 10:09:36 GMT 2025","passed","Fri Jun 13 10:09:37 GMT 2025","com.coffeecart.ui.LuckyDayDiscountTest","Surefire test","com.coffeecart.ui.LuckyDayDiscountTest","verifyLuckyDayModalAfterEvery3rdItem"
"Check length of all coffee cards on the menu page","16","checkCardsLength","Surefire suite","Fri Jun 13 10:09:12 GMT 2025","passed","Fri Jun 13 10:09:12 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCardsLength"
"Check full ingredients compliance for coffee cards on the page","114","checkFullComplianceCardIngredients","Surefire suite","Fri Jun 13 10:09:14 GMT 2025","passed","Fri Jun 13 10:09:14 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkFullComplianceCardIngredients"
"Check incorrect given ingredients handling","122","checkIncorrectFullComplianceCardIngredients","Surefire suite","Fri Jun 13 10:09:15 GMT 2025","passed","Fri Jun 13 10:09:15 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectFullComplianceCardIngredients"
"Check full ingredients compliance for coffee cards on the page","123","checkFullComplianceCardIngredients","Surefire suite","Fri Jun 13 10:09:14 GMT 2025","passed","Fri Jun 13 10:09:14 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkFullComplianceCardIngredients"
"Check incorrect given ingredients handling","109","checkIncorrectFullComplianceCardIngredients","Surefire suite","Fri Jun 13 10:09:15 GMT 2025","passed","Fri Jun 13 10:09:15 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectFullComplianceCardIngredients"
"Test verification of pop-up cart functioning (buttons +/-)","605","Verify cart pop-up functionality for any drink from the menu","Surefire suite","Fri Jun 13 10:08:22 GMT 2025","passed","Fri Jun 13 10:08:23 GMT 2025","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","Surefire test","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","cartManipulationTest"
"Test verification of pop-up cart functioning (buttons +/-)","614","Verify cart pop-up functionality for any drink from the menu","Surefire suite","Fri Jun 13 10:08:21 GMT 2025","passed","Fri Jun 13 10:08:21 GMT 2025","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","Surefire test","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","cartManipulationTest"
"","1470","verifyInvalidEmailValidation","Surefire suite","Fri Jun 13 10:08:26 GMT 2025","passed","Fri Jun 13 10:08:27 GMT 2025","com.coffeecart.ui.TestEmail","Surefire test","com.coffeecart.ui.TestEmail","verifyInvalidEmailValidation"
"Verify valid name/email submission shows confirmation message.","1314","verifyPaymentSubmissionWithValidData","Surefire suite","Fri Jun 13 10:08:14 GMT 2025","passed","Fri Jun 13 10:08:15 GMT 2025","com.coffeecart.ui.PaymentSubmissionWithValidDataTest","Surefire test","com.coffeecart.ui.PaymentSubmissionWithValidDataTest","verifyPaymentSubmissionWithValidData"
"Verify the functioning of the ""Total"" button on ""Menu"" and ""Cart"" pages.","840","testTotalButton","Surefire suite","Fri Jun 13 10:10:29 GMT 2025","passed","Fri Jun 13 10:10:30 GMT 2025","com.coffeecart.ui.TestTotalButtonOnMainAndCart","Surefire test","com.coffeecart.ui.TestTotalButtonOnMainAndCart","testTotalButton"
"","163","Example of BDD suite","Surefire suite","Fri Jun 13 10:10:31 GMT 2025","broken","Fri Jun 13 10:10:31 GMT 2025","com.coffeecart.cucumber.TestRunnerCucumber","Surefire test","com.coffeecart.cucumber.TestRunnerCucumber","scenario"
"","162","Runs Cucumber Scenarios","Surefire suite","Fri Jun 13 10:10:32 GMT 2025","broken","Fri Jun 13 10:10:32 GMT 2025","com.coffeecart.cucumber.TestRunnerCucumber","Surefire test","com.coffeecart.cucumber.TestRunnerCucumber","runScenario"
"","2607","verifyNoButtonOnAddModal","Surefire suite","Fri Jun 13 10:08:10 GMT 2025","passed","Fri Jun 13 10:08:13 GMT 2025","com.coffeecart.ui.TestNoButtonRightClickModal","Surefire test","com.coffeecart.ui.TestNoButtonRightClickModal","verifyNoButtonOnAddModal"
"","151","verifyLuckyDayModalAfterEvery3rdItem","Surefire suite","Fri Jun 13 10:09:30 GMT 2025","passed","Fri Jun 13 10:09:30 GMT 2025","com.coffeecart.ui.LuckyDayDiscountTest","Surefire test","com.coffeecart.ui.LuckyDayDiscountTest","verifyLuckyDayModalAfterEvery3rdItem"
"Test verification of pop-up cart functioning (buttons +/-)","541","Verify cart pop-up functionality for any drink from the menu","Surefire suite","Fri Jun 13 10:08:16 GMT 2025","passed","Fri Jun 13 10:08:17 GMT 2025","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","Surefire test","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","cartManipulationTest"
"","163","Runs Cucumber Scenarios","Surefire suite","Fri Jun 13 10:10:33 GMT 2025","broken","Fri Jun 13 10:10:33 GMT 2025","com.coffeecart.cucumber.TestRunnerCucumber","Surefire test","com.coffeecart.cucumber.TestRunnerCucumber","runScenario"
"","2353","verifyInvalidEmailValidation","Surefire suite","Fri Jun 13 10:08:32 GMT 2025","passed","Fri Jun 13 10:08:35 GMT 2025","com.coffeecart.ui.TestEmail","Surefire test","com.coffeecart.ui.TestEmail","verifyInvalidEmailValidation"
"","1638","verifyInvalidEmailValidation","Surefire suite","Fri Jun 13 10:08:24 GMT 2025","passed","Fri Jun 13 10:08:26 GMT 2025","com.coffeecart.ui.TestEmail","Surefire test","com.coffeecart.ui.TestEmail","verifyInvalidEmailValidation"
"","155","Runs Cucumber Scenarios","Surefire suite","Fri Jun 13 10:10:33 GMT 2025","broken","Fri Jun 13 10:10:33 GMT 2025","com.coffeecart.cucumber.TestRunnerCucumber","Surefire test","com.coffeecart.cucumber.TestRunnerCucumber","runScenario"
"","0","firstTest","Surefire suite","Fri Jun 13 10:08:24 GMT 2025","passed","Fri Jun 13 10:08:24 GMT 2025","com.coffeecart.ui.TestEmail","Surefire test","com.coffeecart.ui.TestEmail","firstTest"
"Check prices correctness for all coffee cards on the menu page","112","checkCorrectCardPrices","Surefire suite","Fri Jun 13 10:09:13 GMT 2025","passed","Fri Jun 13 10:09:13 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"Check full ingredients compliance for coffee cards on the page","124","checkFullComplianceCardIngredients","Surefire suite","Fri Jun 13 10:09:14 GMT 2025","passed","Fri Jun 13 10:09:14 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkFullComplianceCardIngredients"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","5198","possibilityAddingMocha","Surefire suite","Fri Jun 13 10:10:22 GMT 2025","passed","Fri Jun 13 10:10:27 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","Surefire test","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"","174","verifyLuckyDayModalAfterEvery3rdItem","Surefire suite","Fri Jun 13 10:09:33 GMT 2025","passed","Fri Jun 13 10:09:33 GMT 2025","com.coffeecart.ui.LuckyDayDiscountTest","Surefire test","com.coffeecart.ui.LuckyDayDiscountTest","verifyLuckyDayModalAfterEvery3rdItem"
"Verify successful payment clear the cart","3201","testSuccessfulPaymentClearPrice","Surefire suite","Fri Jun 13 10:09:07 GMT 2025","passed","Fri Jun 13 10:09:10 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","Surefire test","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearPrice"
"Verify successful payment clear the cart","3084","testSuccessfulPaymentClearPrice","Surefire suite","Fri Jun 13 10:08:50 GMT 2025","passed","Fri Jun 13 10:08:53 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","Surefire test","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearPrice"
"Test verification of pop-up cart functioning (buttons +/-)","607","Verify cart pop-up functionality for any drink from the menu","Surefire suite","Fri Jun 13 10:08:22 GMT 2025","passed","Fri Jun 13 10:08:22 GMT 2025","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","Surefire test","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","cartManipulationTest"
"","771","verifyLuckyDayModalAfterEvery3rdItem","Surefire suite","Fri Jun 13 10:09:37 GMT 2025","passed","Fri Jun 13 10:09:38 GMT 2025","com.coffeecart.ui.LuckyDayDiscountTest","Surefire test","com.coffeecart.ui.LuckyDayDiscountTest","verifyLuckyDayModalAfterEvery3rdItem"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","3510","possibilityAddingMocha","Surefire suite","Fri Jun 13 10:10:00 GMT 2025","passed","Fri Jun 13 10:10:04 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","Surefire test","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"Check prices correctness for all coffee cards on the menu page","108","checkCorrectCardPrices","Surefire suite","Fri Jun 13 10:09:12 GMT 2025","passed","Fri Jun 13 10:09:13 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"Check titles of all coffee cards on the menu page","18","checkCorrectCardTitles","Surefire suite","Fri Jun 13 10:09:13 GMT 2025","passed","Fri Jun 13 10:09:13 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
"","361","Example of BDD suite","Surefire suite","Fri Jun 13 10:10:30 GMT 2025","broken","Fri Jun 13 10:10:31 GMT 2025","com.coffeecart.cucumber.TestRunnerCucumber","Surefire test","com.coffeecart.cucumber.TestRunnerCucumber","scenario"
"","0","firstTest","Surefire suite","Fri Jun 13 10:09:57 GMT 2025","passed","Fri Jun 13 10:09:57 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","Surefire test","com.coffeecart.ui.TestPossibilityAddingMocha","firstTest"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","3663","possibilityAddingMocha","Surefire suite","Fri Jun 13 10:09:57 GMT 2025","passed","Fri Jun 13 10:10:00 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","Surefire test","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
