"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test verification of pop-up cart functioning (buttons +/-)","513","Verify cart pop-up functionality for any drink from the menu","AllTests","Fri Jun 20 09:44:21 GMT 2025","passed","Fri Jun 20 09:44:21 GMT 2025","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","RegularTests","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","cartManipulationTest"
"  As a user
  I want to increase the quantity of an item in my cart
  So that I can easily adjust the number of items I want to purchase","164","Verify increasing item quantity on Cart page","","Fri Jun 20 09:46:35 GMT 2025","skipped","Fri Jun 20 09:46:35 GMT 2025","","Increasing Items Number in Cart","Verify increasing item quantity on Cart page",""
"  As a user
  I want the (Discounted) Mocha to disappear
  When I remove the other cups with the minus button
  So that I understand the Lucky-Day offer rules","168","(Discounted) Mocha disappears after “–”-removal of the other items","","Fri Jun 20 09:46:36 GMT 2025","skipped","Fri Jun 20 09:46:36 GMT 2025","","Discounted Mocha removal via “-” button","(Discounted) Mocha disappears after “–”-removal of the other items",""
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","3527","possibilityAddingMocha","AllTests","Fri Jun 20 09:46:08 GMT 2025","passed","Fri Jun 20 09:46:12 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","RegularTests","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"","170","verifyLuckyDayModalAfterEvery3rdItem","AllTests","Fri Jun 20 09:45:37 GMT 2025","passed","Fri Jun 20 09:45:37 GMT 2025","com.coffeecart.ui.LuckyDayDiscountTest","RegularTests","com.coffeecart.ui.LuckyDayDiscountTest","verifyLuckyDayModalAfterEvery3rdItem"
"Check prices correctness for all coffee cards on the menu page","107","checkCorrectCardPrices","AllTests","Fri Jun 20 09:45:21 GMT 2025","passed","Fri Jun 20 09:45:21 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"","2483","verifyInvalidEmailValidation","AllTests","Fri Jun 20 09:44:30 GMT 2025","passed","Fri Jun 20 09:44:32 GMT 2025","com.coffeecart.ui.TestEmail","RegularTests","com.coffeecart.ui.TestEmail","verifyInvalidEmailValidation"
"Check prices correctness for all coffee cards on the menu page","104","checkCorrectCardPrices","AllTests","Fri Jun 20 09:45:21 GMT 2025","passed","Fri Jun 20 09:45:21 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","3628","possibilityAddingMocha","AllTests","Fri Jun 20 09:46:01 GMT 2025","passed","Fri Jun 20 09:46:05 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","RegularTests","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"Verify successful payment clear the cart","3079","testSuccessfulPaymentClearPrice","AllTests","Fri Jun 20 09:44:56 GMT 2025","passed","Fri Jun 20 09:44:59 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","RegularTests","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearPrice"
"","0","firstTest","AllTests","Fri Jun 20 09:44:52 GMT 2025","passed","Fri Jun 20 09:44:52 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","RegularTests","com.coffeecart.ui.TestSuccessfulPaymentClearCart","firstTest"
"Check titles of all coffee cards on the menu page","17","checkCorrectCardTitles","AllTests","Fri Jun 20 09:45:22 GMT 2025","passed","Fri Jun 20 09:45:22 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
"Check full ingredients compliance for coffee cards on the page","123","checkFullComplianceCardIngredients","AllTests","Fri Jun 20 09:45:23 GMT 2025","passed","Fri Jun 20 09:45:23 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkFullComplianceCardIngredients"
"Verify that the Payment Details Modal retains pre-filled values after closing via the 'X' icon on the MenuPage","968","verifyPaymentModalClosing","AllTests","Fri Jun 20 09:44:44 GMT 2025","failed","Fri Jun 20 09:44:45 GMT 2025","com.coffeecart.ui.PaymentModalClosingOnMenuPageTest","RegularTests","com.coffeecart.ui.PaymentModalClosingOnMenuPageTest","verifyPaymentModalClosing"
"Check prices correctness for all coffee cards on the menu page","105","checkCorrectCardPrices","AllTests","Fri Jun 20 09:45:21 GMT 2025","passed","Fri Jun 20 09:45:21 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"Verify successful payment clear the cart","1183","testSuccessfulPaymentClearPrice","AllTests","Fri Jun 20 09:45:11 GMT 2025","broken","Fri Jun 20 09:45:12 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","RegularTests","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearPrice"
"Check titles of all coffee cards on the menu page","72","checkCorrectCardTitles","AllTests","Fri Jun 20 09:45:22 GMT 2025","passed","Fri Jun 20 09:45:22 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
"Test verification of pop-up cart functioning (buttons +/-)","1262","Verify cart pop-up functionality for any drink from the menu","AllTests","Fri Jun 20 09:44:22 GMT 2025","broken","Fri Jun 20 09:44:23 GMT 2025","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","RegularTests","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","cartManipulationTest"
"Verify that the (Discounted) Mocha item in the Cart Page disappears after removing the other coffee cups via the '-' button","3977","verifyDiscountedMochaCardMinusButton","AllTests","Fri Jun 20 09:45:27 GMT 2025","failed","Fri Jun 20 09:45:31 GMT 2025","com.coffeecart.ui.TestDiscountedMochaCartPageMinusButton","RegularTests","com.coffeecart.ui.TestDiscountedMochaCartPageMinusButton","verifyDiscountedMochaCardMinusButton"
"Verify successful payment clear the cart","3083","testSuccessfulPaymentClearPrice","AllTests","Fri Jun 20 09:45:05 GMT 2025","passed","Fri Jun 20 09:45:08 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","RegularTests","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearPrice"
"Test verification of pop-up cart functioning (buttons +/-)","538","Verify cart pop-up functionality for any drink from the menu","AllTests","Fri Jun 20 09:44:21 GMT 2025","passed","Fri Jun 20 09:44:22 GMT 2025","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","RegularTests","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","cartManipulationTest"
"  As a user
  I want to submit payment form with valid data
  So that I can complete my purchase successfully","163","Verify valid name/email submission shows confirmation message","","Fri Jun 20 09:46:36 GMT 2025","skipped","Fri Jun 20 09:46:36 GMT 2025","","Payment Form Validation","Verify valid name/email submission shows confirmation message",""
"Check full ingredients compliance for coffee cards on the page","137","checkFullComplianceCardIngredients","AllTests","Fri Jun 20 09:45:23 GMT 2025","passed","Fri Jun 20 09:45:23 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkFullComplianceCardIngredients"
"Verify successful payment clear the cart","2631","testSuccessfulPaymentClearPrice","AllTests","Fri Jun 20 09:45:08 GMT 2025","passed","Fri Jun 20 09:45:11 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","RegularTests","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearPrice"
"Check length of all coffee cards on the menu page","12","checkCardsLength","AllTests","Fri Jun 20 09:45:21 GMT 2025","passed","Fri Jun 20 09:45:21 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCardsLength"
