"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify adding multiple drinks updates cart counter.","1594","testAddMultipleCupsToCart","Surefire suite","Tue May 13 08:22:27 GMT 2025","passed","Tue May 13 08:22:29 GMT 2025","com.coffeecart.ui.TestAddCupsToCart","Surefire test","com.coffeecart.ui.TestAddCupsToCart","testAddMultipleCupsToCart"
"Check prices correctness for all coffee cards on the menu page","103","checkCorrectCardPrices","Surefire suite","Tue May 13 08:21:42 GMT 2025","passed","Tue May 13 08:21:42 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"Check full ingredients compliance for coffee cards on the page","137","checkFullComplianceCardIngredients","Surefire suite","Tue May 13 08:21:42 GMT 2025","passed","Tue May 13 08:21:43 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkFullComplianceCardIngredients"
"Check coffee with some other titles don`t exist on the page","104","checkIncorrectCardTitles","Surefire suite","Tue May 13 08:21:45 GMT 2025","passed","Tue May 13 08:21:45 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectCardTitles"
"Check incorrect given ingredients with correct length handling","120","checkIncorrectFullComplianceCardIngredients","Surefire suite","Tue May 13 08:21:46 GMT 2025","passed","Tue May 13 08:21:46 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectFullComplianceCardIngredients"
"Verify that the Discounted Mocha item in the Cart Page disappears after removing the other coffee cups via the 'x' button","3770","verifyDiscountedMochaRemovalViaRemoveButtonOnCartPage","Surefire suite","Tue May 13 08:22:17 GMT 2025","failed","Tue May 13 08:22:21 GMT 2025","com.coffeecart.ui.CartPageDiscountedMochaRemovalTest","Surefire test","com.coffeecart.ui.CartPageDiscountedMochaRemovalTest","verifyDiscountedMochaRemovalViaRemoveButtonOnCartPage"
"Check full ingredients compliance for coffee cards on the page","133","checkFullComplianceCardIngredients","Surefire suite","Tue May 13 08:21:43 GMT 2025","passed","Tue May 13 08:21:43 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkFullComplianceCardIngredients"
"Check titles of all coffee cards on the menu page","35","checkCorrectCardTitles","Surefire suite","Tue May 13 08:21:42 GMT 2025","passed","Tue May 13 08:21:42 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
"Check prices correctness for all coffee cards on the menu page","109","checkCorrectCardPrices","Surefire suite","Tue May 13 08:21:41 GMT 2025","passed","Tue May 13 08:21:41 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","5240","possibilityAddingMocha","Surefire suite","Tue May 13 08:21:24 GMT 2025","passed","Tue May 13 08:21:29 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","Surefire test","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
