"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that double-clicking the drink name translates it into Chinese","5495","testChineseNamesOfProducts","AllTests","Wed Jun 25 11:22:52 GMT 2025","passed","Wed Jun 25 11:22:57 GMT 2025","com.coffeecart.ui.VerifyTranslationToChineseTest","RegularTests","com.coffeecart.ui.VerifyTranslationToChineseTest","testChineseNamesOfProducts"
"Test verification of pop-up cart functioning (buttons +/-)","609","Verify cart pop-up functionality for any drink from the menu","AllTests","Wed Jun 25 11:22:31 GMT 2025","passed","Wed Jun 25 11:22:32 GMT 2025","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","RegularTests","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","cartManipulationTest"
"Check prices correctness for all coffee cards on the menu page","125","checkCorrectCardPrices","AllTests","Wed Jun 25 11:23:30 GMT 2025","passed","Wed Jun 25 11:23:31 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"Verify valid name/email submission shows confirmation message.","1214","verifyPaymentSubmissionWithValidData","AllTests","Wed Jun 25 11:22:23 GMT 2025","passed","Wed Jun 25 11:22:25 GMT 2025","com.coffeecart.ui.PaymentSubmissionWithValidDataTest","RegularTests","com.coffeecart.ui.PaymentSubmissionWithValidDataTest","verifyPaymentSubmissionWithValidData"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","4977","possibilityAddingMocha","AllTests","Wed Jun 25 11:24:34 GMT 2025","passed","Wed Jun 25 11:24:39 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","RegularTests","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"","3643","verifyLuckyDayModalAfterEvery3rdItem","AllTests","Wed Jun 25 11:23:52 GMT 2025","passed","Wed Jun 25 11:23:56 GMT 2025","com.coffeecart.ui.LuckyDayDiscountTest","RegularTests","com.coffeecart.ui.LuckyDayDiscountTest","verifyLuckyDayModalAfterEvery3rdItem"
"Test verification of pop-up cart functioning (buttons +/-)","555","Verify cart pop-up functionality for any drink from the menu","AllTests","Wed Jun 25 11:22:29 GMT 2025","passed","Wed Jun 25 11:22:29 GMT 2025","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","RegularTests","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","cartManipulationTest"
"Verify '+' button is disabled for '(Discounted) Mocha' in the Cart Page","2753","testPlusButtonForDiscountedMocha","AllTests","Wed Jun 25 11:23:41 GMT 2025","failed","Wed Jun 25 11:23:44 GMT 2025","com.coffeecart.ui.TestDiscountedMochaButton","RegularTests","com.coffeecart.ui.TestDiscountedMochaButton","testPlusButtonForDiscountedMocha"
"Verify successful payment clear the cart","3221","testSuccessfulPaymentClearPrice","AllTests","Wed Jun 25 11:23:01 GMT 2025","passed","Wed Jun 25 11:23:05 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","RegularTests","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearPrice"
"Check full ingredients compliance for coffee cards on the page","115","checkFullComplianceCardIngredients","AllTests","Wed Jun 25 11:23:31 GMT 2025","passed","Wed Jun 25 11:23:32 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkFullComplianceCardIngredients"
"Test verification of pop-up cart functioning (buttons +/-)","570","Verify cart pop-up functionality for any drink from the menu","AllTests","Wed Jun 25 11:22:29 GMT 2025","passed","Wed Jun 25 11:22:30 GMT 2025","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","RegularTests","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","cartManipulationTest"
"Verify that the Discounted Mocha item in the Cart Page disappears after removing the other coffee cups via the 'x' button","3863","verifyDiscountedMochaRemovalViaRemoveButtonOnCartPage","AllTests","Wed Jun 25 11:21:58 GMT 2025","failed","Wed Jun 25 11:22:02 GMT 2025","com.coffeecart.ui.CartPageDiscountedMochaRemovalTest","RegularTests","com.coffeecart.ui.CartPageDiscountedMochaRemovalTest","verifyDiscountedMochaRemovalViaRemoveButtonOnCartPage"
"","3362","verifyValidEmailSubmission","AllTests","Wed Jun 25 11:22:43 GMT 2025","passed","Wed Jun 25 11:22:46 GMT 2025","com.coffeecart.ui.TestEmail","RegularTests","com.coffeecart.ui.TestEmail","verifyValidEmailSubmission"
"Verification of data changes synchronization between the cart page and the pop-up cart","1215","testSynchronizationBetweenCarts","AllTests","Wed Jun 25 11:23:35 GMT 2025","passed","Wed Jun 25 11:23:36 GMT 2025","com.coffeecart.ui.TestSynchronizationBetweenCarts","RegularTests","com.coffeecart.ui.TestSynchronizationBetweenCarts","testSynchronizationBetweenCarts"
"Check titles of all coffee cards on the menu page","109","checkCorrectCardTitles","AllTests","Wed Jun 25 11:23:31 GMT 2025","passed","Wed Jun 25 11:23:31 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
"Check prices correctness for all coffee cards on the menu page","127","checkCorrectCardPrices","AllTests","Wed Jun 25 11:23:30 GMT 2025","passed","Wed Jun 25 11:23:30 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
