"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","160","Example of BDD suite","Surefire suite","Fri Jun 13 10:57:34 GMT 2025","broken","Fri Jun 13 10:57:35 GMT 2025","com.coffeecart.cucumber.TestRunnerCucumber","Surefire test","com.coffeecart.cucumber.TestRunnerCucumber","scenario"
"Check titles of all coffee cards on the menu page","81","checkCorrectCardTitles","Surefire suite","Fri Jun 13 10:56:15 GMT 2025","passed","Fri Jun 13 10:56:15 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
"Check full ingredients compliance for coffee cards on the page","120","checkFullComplianceCardIngredients","Surefire suite","Fri Jun 13 10:56:16 GMT 2025","passed","Fri Jun 13 10:56:16 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkFullComplianceCardIngredients"
"","2616","verifyNoButtonOnAddModal","Surefire suite","Fri Jun 13 10:55:12 GMT 2025","passed","Fri Jun 13 10:55:15 GMT 2025","com.coffeecart.ui.TestNoButtonRightClickModal","Surefire test","com.coffeecart.ui.TestNoButtonRightClickModal","verifyNoButtonOnAddModal"
"Check length of all coffee cards on the menu page","17","checkCardsLength","Surefire suite","Fri Jun 13 10:56:13 GMT 2025","passed","Fri Jun 13 10:56:14 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCardsLength"
"Verify successful payment clear the cart","2675","testSuccessfulPaymentClearPrice","Surefire suite","Fri Jun 13 10:55:48 GMT 2025","passed","Fri Jun 13 10:55:51 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","Surefire test","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearPrice"
"","1209","verifyLuckyDayModalAfterEvery3rdItem","Surefire suite","Fri Jun 13 10:56:40 GMT 2025","broken","Fri Jun 13 10:56:41 GMT 2025","com.coffeecart.ui.LuckyDayDiscountTest","Surefire test","com.coffeecart.ui.LuckyDayDiscountTest","verifyLuckyDayModalAfterEvery3rdItem"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","5229","possibilityAddingMocha","Surefire suite","Fri Jun 13 10:57:25 GMT 2025","passed","Fri Jun 13 10:57:30 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","Surefire test","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"Verify successful payment clear the cart","2741","testSuccessfulPaymentClearPrice","Surefire suite","Fri Jun 13 10:55:45 GMT 2025","passed","Fri Jun 13 10:55:48 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","Surefire test","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearPrice"
"","159","Runs Cucumber Scenarios","Surefire suite","Fri Jun 13 10:57:36 GMT 2025","broken","Fri Jun 13 10:57:36 GMT 2025","com.coffeecart.cucumber.TestRunnerCucumber","Surefire test","com.coffeecart.cucumber.TestRunnerCucumber","runScenario"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","1272","possibilityAddingMocha","Surefire suite","Fri Jun 13 10:57:19 GMT 2025","broken","Fri Jun 13 10:57:20 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","Surefire test","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"","168","Example of BDD suite","Surefire suite","Fri Jun 13 10:57:34 GMT 2025","broken","Fri Jun 13 10:57:34 GMT 2025","com.coffeecart.cucumber.TestRunnerCucumber","Surefire test","com.coffeecart.cucumber.TestRunnerCucumber","scenario"
"Check prices correctness for all coffee cards on the menu page","113","checkCorrectCardPrices","Surefire suite","Fri Jun 13 10:56:14 GMT 2025","passed","Fri Jun 13 10:56:14 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"","162","Runs Cucumber Scenarios","Surefire suite","Fri Jun 13 10:57:35 GMT 2025","broken","Fri Jun 13 10:57:35 GMT 2025","com.coffeecart.cucumber.TestRunnerCucumber","Surefire test","com.coffeecart.cucumber.TestRunnerCucumber","runScenario"
"Verify that double-clicking the drink name translates it into Chinese","6875","testChineseNamesOfProducts","Surefire suite","Fri Jun 13 10:54:59 GMT 2025","failed","Fri Jun 13 10:55:06 GMT 2025","com.coffeecart.ui.VerifyTranslationToChinese.VerifyTranslationToChineseTest","Surefire test","com.coffeecart.ui.VerifyTranslationToChinese.VerifyTranslationToChineseTest","testChineseNamesOfProducts"
"Verification of data changes synchronization between the cart page and the pop-up cart","1172","testSynchronizationBetweenCarts","Surefire suite","Fri Jun 13 10:56:22 GMT 2025","passed","Fri Jun 13 10:56:23 GMT 2025","com.coffeecart.ui.TestSynchronizationBetweenCarts","Surefire test","com.coffeecart.ui.TestSynchronizationBetweenCarts","testSynchronizationBetweenCarts"
"Check titles of all coffee cards on the menu page","98","checkCorrectCardTitles","Surefire suite","Fri Jun 13 10:56:15 GMT 2025","passed","Fri Jun 13 10:56:15 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
"Check titles of all coffee cards on the menu page","36","checkCorrectCardTitles","Surefire suite","Fri Jun 13 10:56:15 GMT 2025","passed","Fri Jun 13 10:56:15 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
"","2290","verifyLuckyDayModalAfterEvery3rdItem","Surefire suite","Fri Jun 13 10:56:32 GMT 2025","passed","Fri Jun 13 10:56:35 GMT 2025","com.coffeecart.ui.LuckyDayDiscountTest","Surefire test","com.coffeecart.ui.LuckyDayDiscountTest","verifyLuckyDayModalAfterEvery3rdItem"
"","2567","verifyInvalidEmailValidation","Surefire suite","Fri Jun 13 10:55:29 GMT 2025","passed","Fri Jun 13 10:55:31 GMT 2025","com.coffeecart.ui.TestEmail","Surefire test","com.coffeecart.ui.TestEmail","verifyInvalidEmailValidation"
"","2118","verifyLuckyDayModalAfterEvery3rdItem","Surefire suite","Fri Jun 13 10:56:36 GMT 2025","broken","Fri Jun 13 10:56:38 GMT 2025","com.coffeecart.ui.LuckyDayDiscountTest","Surefire test","com.coffeecart.ui.LuckyDayDiscountTest","verifyLuckyDayModalAfterEvery3rdItem"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","1365","possibilityAddingMocha","Surefire suite","Fri Jun 13 10:57:14 GMT 2025","broken","Fri Jun 13 10:57:15 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","Surefire test","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"Check prices correctness for all coffee cards on the menu page","113","checkCorrectCardPrices","Surefire suite","Fri Jun 13 10:56:14 GMT 2025","passed","Fri Jun 13 10:56:14 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"","163","verifyLuckyDayModalAfterEvery3rdItem","Surefire suite","Fri Jun 13 10:56:32 GMT 2025","passed","Fri Jun 13 10:56:32 GMT 2025","com.coffeecart.ui.LuckyDayDiscountTest","Surefire test","com.coffeecart.ui.LuckyDayDiscountTest","verifyLuckyDayModalAfterEvery3rdItem"
"Check titles of all coffee cards on the menu page","27","checkCorrectCardTitles","Surefire suite","Fri Jun 13 10:56:15 GMT 2025","passed","Fri Jun 13 10:56:15 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
"Verify successful payment clear the cart","3242","testSuccessfulPaymentClearPrice","Surefire suite","Fri Jun 13 10:56:00 GMT 2025","passed","Fri Jun 13 10:56:03 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","Surefire test","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearPrice"
"Verify successful payment clear the cart","2619","testSuccessfulPaymentClearPrice","Surefire suite","Fri Jun 13 10:55:51 GMT 2025","passed","Fri Jun 13 10:55:54 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","Surefire test","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearPrice"
"","145","verifyLuckyDayModalAfterEvery3rdItem","Surefire suite","Fri Jun 13 10:56:32 GMT 2025","passed","Fri Jun 13 10:56:32 GMT 2025","com.coffeecart.ui.LuckyDayDiscountTest","Surefire test","com.coffeecart.ui.LuckyDayDiscountTest","verifyLuckyDayModalAfterEvery3rdItem"
"Check prices correctness for all coffee cards on the menu page","116","checkCorrectCardPrices","Surefire suite","Fri Jun 13 10:56:14 GMT 2025","passed","Fri Jun 13 10:56:14 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"Check prices correctness for all coffee cards on the menu page","134","checkCorrectCardPrices","Surefire suite","Fri Jun 13 10:56:14 GMT 2025","passed","Fri Jun 13 10:56:14 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"","695","verifyLuckyDayModalAfterEvery3rdItem","Surefire suite","Fri Jun 13 10:56:38 GMT 2025","passed","Fri Jun 13 10:56:39 GMT 2025","com.coffeecart.ui.LuckyDayDiscountTest","Surefire test","com.coffeecart.ui.LuckyDayDiscountTest","verifyLuckyDayModalAfterEvery3rdItem"
"","159","Runs Cucumber Scenarios","Surefire suite","Fri Jun 13 10:57:35 GMT 2025","broken","Fri Jun 13 10:57:36 GMT 2025","com.coffeecart.cucumber.TestRunnerCucumber","Surefire test","com.coffeecart.cucumber.TestRunnerCucumber","runScenario"
"","356","Example of BDD suite","Surefire suite","Fri Jun 13 10:57:33 GMT 2025","broken","Fri Jun 13 10:57:34 GMT 2025","com.coffeecart.cucumber.TestRunnerCucumber","Surefire test","com.coffeecart.cucumber.TestRunnerCucumber","scenario"
