"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","firstTest","Surefire suite","Fri May 09 11:45:07 GMT 2025","passed","Fri May 09 11:45:07 GMT 2025","com.coffeecart.ui.TestAddCupsToCart","Surefire test","com.coffeecart.ui.TestAddCupsToCart","firstTest"
"","0","testRecipeOrder","Surefire suite","Fri May 09 11:45:01 GMT 2025","passed","Fri May 09 11:45:01 GMT 2025","com.coffeecart.ui.discardLuckyProposition.DiscardLuckyPropositionTest","Surefire test","com.coffeecart.ui.discardLuckyProposition.DiscardLuckyPropositionTest","testRecipeOrder"
"","22","testQuantities","Surefire suite","Fri May 09 11:43:33 GMT 2025","failed","Fri May 09 11:43:33 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","Surefire test","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testQuantities"
"Check incorrect given ingredients length handling","106","checkIncorrectCardIngredientsLength","Surefire suite","Fri May 09 11:44:41 GMT 2025","passed","Fri May 09 11:44:41 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectCardIngredientsLength"
"","1471","VerifyEmail2","Surefire suite","Fri May 09 11:44:44 GMT 2025","broken","Fri May 09 11:44:45 GMT 2025","com.coffeecart.ui.TestName","Surefire test","com.coffeecart.ui.TestName","VerifyEmail2"
"","405","VerifyEmail6","Surefire suite","Fri May 09 11:45:18 GMT 2025","passed","Fri May 09 11:45:19 GMT 2025","com.coffeecart.ui.TestEmail","Surefire test","com.coffeecart.ui.TestEmail","VerifyEmail6"
"","1","testRecipeOrder","Surefire suite","Fri May 09 11:43:33 GMT 2025","passed","Fri May 09 11:43:33 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","Surefire test","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testRecipeOrder"
"Check full ingredients compliance for coffee cards on the page","159","checkFullComplianceCardIngredients","Surefire suite","Fri May 09 11:44:39 GMT 2025","passed","Fri May 09 11:44:39 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkFullComplianceCardIngredients"
"Check titles of all coffee cards on the menu page","46","checkCorrectCardTitles","Surefire suite","Fri May 09 11:44:38 GMT 2025","passed","Fri May 09 11:44:38 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
"","0","firstTest","Surefire suite","Fri May 09 11:45:11 GMT 2025","passed","Fri May 09 11:45:11 GMT 2025","com.coffeecart.ui.TestEmail","Surefire test","com.coffeecart.ui.TestEmail","firstTest"
"","0","firstTest","Surefire suite","Fri May 09 11:44:52 GMT 2025","passed","Fri May 09 11:44:52 GMT 2025","com.coffeecart.ui.BaseTest","Surefire test","com.coffeecart.ui.BaseTest","firstTest"
"Check coffee cards don`t contain incorrect ingredients","203","checkIncorrectCardIngredients","Surefire suite","Fri May 09 11:44:41 GMT 2025","passed","Fri May 09 11:44:41 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectCardIngredients"
"Check full ingredients compliance for coffee cards on the page","139","checkFullComplianceCardIngredients","Surefire suite","Fri May 09 11:44:40 GMT 2025","passed","Fri May 09 11:44:40 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkFullComplianceCardIngredients"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","5431","possibilityAddingMocha","Surefire suite","Fri May 09 11:44:31 GMT 2025","passed","Fri May 09 11:44:37 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","Surefire test","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"Verify valid name/email submission shows confirmation message.","1246","verifyPaymentSubmissionWithValidData","Surefire suite","Fri May 09 11:45:21 GMT 2025","passed","Fri May 09 11:45:22 GMT 2025","com.coffeecart.ui.PaymentSubmissionWithValidDataTest","Surefire test","com.coffeecart.ui.PaymentSubmissionWithValidDataTest","verifyPaymentSubmissionWithValidData"
"Check incorrect given ingredients with correct length handling","118","checkIncorrectFullComplianceCardIngredients","Surefire suite","Fri May 09 11:44:42 GMT 2025","passed","Fri May 09 11:44:42 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectFullComplianceCardIngredients"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","3749","possibilityAddingMocha","Surefire suite","Fri May 09 11:44:02 GMT 2025","passed","Fri May 09 11:44:05 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","Surefire test","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"Check coffee cards don`t contain incorrect ingredients","152","checkIncorrectCardIngredients","Surefire suite","Fri May 09 11:44:40 GMT 2025","passed","Fri May 09 11:44:41 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectCardIngredients"
"","1","testQuantities","Surefire suite","Fri May 09 11:44:52 GMT 2025","failed","Fri May 09 11:44:52 GMT 2025","com.coffeecart.ui.BaseTest","Surefire test","com.coffeecart.ui.BaseTest","testQuantities"
"","5590","testLuckyPropositionDiscard","Surefire suite","Fri May 09 11:45:01 GMT 2025","passed","Fri May 09 11:45:06 GMT 2025","com.coffeecart.ui.discardLuckyProposition.DiscardLuckyPropositionTest","Surefire test","com.coffeecart.ui.discardLuckyProposition.DiscardLuckyPropositionTest","testLuckyPropositionDiscard"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","3541","possibilityAddingMocha","Surefire suite","Fri May 09 11:44:09 GMT 2025","passed","Fri May 09 11:44:12 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","Surefire test","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"Check length of all coffee cards on the menu page","68","checkCardsLength","Surefire suite","Fri May 09 11:44:37 GMT 2025","passed","Fri May 09 11:44:37 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCardsLength"
"Check full ingredients compliance for coffee cards on the page","137","checkFullComplianceCardIngredients","Surefire suite","Fri May 09 11:44:39 GMT 2025","passed","Fri May 09 11:44:39 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkFullComplianceCardIngredients"
"Check coffee with some other titles don`t exist on the page","107","checkIncorrectCardTitles","Surefire suite","Fri May 09 11:44:42 GMT 2025","passed","Fri May 09 11:44:42 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectCardTitles"
"Verify the functioning of the ""Total"" button on ""Menu"" and ""Cart"" pages.","849","testTotalButton","Surefire suite","Fri May 09 11:44:53 GMT 2025","passed","Fri May 09 11:44:54 GMT 2025","com.coffeecart.ui.TestTotalButtonOnMainAndCart","Surefire test","com.coffeecart.ui.TestTotalButtonOnMainAndCart","testTotalButton"
