"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","3780","possibilityAddingMocha","Surefire suite","Fri May 09 11:20:33 GMT 2025","passed","Fri May 09 11:20:37 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","Surefire test","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"","0","firstTest","Surefire suite","Fri May 09 11:20:33 GMT 2025","passed","Fri May 09 11:20:33 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","Surefire test","com.coffeecart.ui.TestPossibilityAddingMocha","firstTest"
"","135","checkIncorrectFullComplianceCardIngredients","Surefire suite","Fri May 09 11:21:15 GMT 2025","passed","Fri May 09 11:21:15 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectFullComplianceCardIngredients"
"","1","testRecipeIngredientsOrder","Surefire suite","Fri May 09 11:21:34 GMT 2025","failed","Fri May 09 11:21:34 GMT 2025","com.coffeecart.ui.TestEmail","Surefire test","com.coffeecart.ui.TestEmail","testRecipeIngredientsOrder"
"","1677","testSuccessfulPaymentClearCart","Surefire suite","Fri May 09 11:20:18 GMT 2025","passed","Fri May 09 11:20:20 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","Surefire test","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearCart"
"","122","checkCorrectCardPrices","Surefire suite","Fri May 09 11:21:10 GMT 2025","passed","Fri May 09 11:21:10 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"","1517","VerifyEmail4","Surefire suite","Fri May 09 11:21:39 GMT 2025","passed","Fri May 09 11:21:41 GMT 2025","com.coffeecart.ui.TestEmail","Surefire test","com.coffeecart.ui.TestEmail","VerifyEmail4"
"","73","checkCardsLength","Surefire suite","Fri May 09 11:21:09 GMT 2025","passed","Fri May 09 11:21:09 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCardsLength"
"","1704","testSuccessfulPaymentClearCart","Surefire suite","Fri May 09 11:20:14 GMT 2025","passed","Fri May 09 11:20:16 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","Surefire test","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearCart"
"","1601","testSuccessfulPaymentClearCart","Surefire suite","Fri May 09 11:20:20 GMT 2025","passed","Fri May 09 11:20:21 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","Surefire test","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearCart"
"","19","checkCorrectCardTitles","Surefire suite","Fri May 09 11:21:10 GMT 2025","passed","Fri May 09 11:21:10 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
"","1635","VerifyEmail","Surefire suite","Fri May 09 11:21:34 GMT 2025","passed","Fri May 09 11:21:36 GMT 2025","com.coffeecart.ui.TestEmail","Surefire test","com.coffeecart.ui.TestEmail","VerifyEmail"
"","98","checkIncorrectCardTitles","Surefire suite","Fri May 09 11:21:14 GMT 2025","passed","Fri May 09 11:21:14 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectCardTitles"
"","449","VerifyEmail5","Surefire suite","Fri May 09 11:21:41 GMT 2025","passed","Fri May 09 11:21:41 GMT 2025","com.coffeecart.ui.TestEmail","Surefire test","com.coffeecart.ui.TestEmail","VerifyEmail5"
"","1","testQuantities","Surefire suite","Fri May 09 11:21:19 GMT 2025","failed","Fri May 09 11:21:19 GMT 2025","com.coffeecart.ui.BaseTest","Surefire test","com.coffeecart.ui.BaseTest","testQuantities"
"","0","testQuantities","Surefire suite","Fri May 09 11:21:26 GMT 2025","failed","Fri May 09 11:21:26 GMT 2025","com.coffeecart.ui.discardLuckyProposition.DiscardLuckyPropositionTest","Surefire test","com.coffeecart.ui.discardLuckyProposition.DiscardLuckyPropositionTest","testQuantities"
"","149","checkIncorrectCardIngredients","Surefire suite","Fri May 09 11:21:12 GMT 2025","passed","Fri May 09 11:21:12 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectCardIngredients"
"","1692","testSuccessfulPaymentClearCart","Surefire suite","Fri May 09 11:20:21 GMT 2025","passed","Fri May 09 11:20:23 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","Surefire test","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearCart"
"","135","checkIncorrectFullComplianceCardIngredients","Surefire suite","Fri May 09 11:21:15 GMT 2025","passed","Fri May 09 11:21:15 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectFullComplianceCardIngredients"
"","7","testRecipeIngredientsOrder","Surefire suite","Fri May 09 11:20:08 GMT 2025","failed","Fri May 09 11:20:08 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","Surefire test","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testRecipeIngredientsOrder"
"","240","checkIncorrectCardIngredients","Surefire suite","Fri May 09 11:21:13 GMT 2025","passed","Fri May 09 11:21:13 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectCardIngredients"
"","56","checkCorrectCardTitles","Surefire suite","Fri May 09 11:21:11 GMT 2025","passed","Fri May 09 11:21:11 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
"","1013","testSuccessfulPaymentClearPrice","Surefire suite","Fri May 09 11:20:28 GMT 2025","failed","Fri May 09 11:20:29 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","Surefire test","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearPrice"
"","527","VerifyEmail","Surefire suite","Fri May 09 11:21:16 GMT 2025","passed","Fri May 09 11:21:16 GMT 2025","com.coffeecart.ui.TestName","Surefire test","com.coffeecart.ui.TestName","VerifyEmail"
"","0","firstTest","Surefire suite","Fri May 09 11:21:19 GMT 2025","passed","Fri May 09 11:21:19 GMT 2025","com.coffeecart.ui.BaseTest","Surefire test","com.coffeecart.ui.BaseTest","firstTest"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","5260","possibilityAddingMocha","Surefire suite","Fri May 09 11:20:58 GMT 2025","passed","Fri May 09 11:21:03 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","Surefire test","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"","1887","testSuccessfulPaymentClearCart","Surefire suite","Fri May 09 11:20:16 GMT 2025","passed","Fri May 09 11:20:18 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","Surefire test","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearCart"
"","1006","testSuccessfulPaymentClearPrice","Surefire suite","Fri May 09 11:20:26 GMT 2025","failed","Fri May 09 11:20:27 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","Surefire test","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearPrice"
"","122","checkIncorrectFullComplianceCardIngredients","Surefire suite","Fri May 09 11:21:14 GMT 2025","passed","Fri May 09 11:21:15 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectFullComplianceCardIngredients"
"","100","checkIncorrectCardTitles","Surefire suite","Fri May 09 11:21:14 GMT 2025","passed","Fri May 09 11:21:14 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectCardTitles"
