"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Check titles of all coffee cards on the menu page","47","checkCorrectCardTitles","AllTests","Fri Jun 20 11:51:23 GMT 2025","passed","Fri Jun 20 11:51:23 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
"Check full ingredients compliance for coffee cards on the page","130","checkFullComplianceCardIngredients","AllTests","Fri Jun 20 11:51:24 GMT 2025","passed","Fri Jun 20 11:51:24 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkFullComplianceCardIngredients"
"Check titles of all coffee cards on the menu page","122","checkCorrectCardTitles","AllTests","Fri Jun 20 11:51:24 GMT 2025","passed","Fri Jun 20 11:51:24 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
"","784","verifyLuckyDayModalAfterEvery3rdItem","AllTests","Fri Jun 20 11:51:44 GMT 2025","passed","Fri Jun 20 11:51:44 GMT 2025","com.coffeecart.ui.LuckyDayDiscountTest","RegularTests","com.coffeecart.ui.LuckyDayDiscountTest","verifyLuckyDayModalAfterEvery3rdItem"
"Verify order button restriction with empty cart","11521","TestTotalButtonRestrictionWithEmptyCart","AllTests","Fri Jun 20 11:51:46 GMT 2025","broken","Fri Jun 20 11:51:58 GMT 2025","com.coffeecart.ui.TestTotalButtonRestriction","RegularTests","com.coffeecart.ui.TestTotalButtonRestriction","TestTotalButtonRestrictionWithEmptyCart"
"Verify error handling when invalid data is entered in the Name field.","669","VerifyName","AllTests","Fri Jun 20 11:50:10 GMT 2025","passed","Fri Jun 20 11:50:11 GMT 2025","com.coffeecart.ui.TestName","RegularTests","com.coffeecart.ui.TestName","VerifyName"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","3561","possibilityAddingMocha","AllTests","Fri Jun 20 11:52:07 GMT 2025","passed","Fri Jun 20 11:52:11 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","RegularTests","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"","160","verifyLuckyDayModalAfterEvery3rdItem","AllTests","Fri Jun 20 11:51:37 GMT 2025","passed","Fri Jun 20 11:51:37 GMT 2025","com.coffeecart.ui.LuckyDayDiscountTest","RegularTests","com.coffeecart.ui.LuckyDayDiscountTest","verifyLuckyDayModalAfterEvery3rdItem"
"Check full ingredients compliance for coffee cards on the page","138","checkFullComplianceCardIngredients","AllTests","Fri Jun 20 11:51:25 GMT 2025","passed","Fri Jun 20 11:51:25 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkFullComplianceCardIngredients"
"Check full ingredients compliance for coffee cards on the page","132","checkFullComplianceCardIngredients","AllTests","Fri Jun 20 11:51:24 GMT 2025","passed","Fri Jun 20 11:51:24 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkFullComplianceCardIngredients"
"Check incorrect given ingredients handling","114","checkIncorrectFullComplianceCardIngredients","AllTests","Fri Jun 20 11:51:25 GMT 2025","passed","Fri Jun 20 11:51:25 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectFullComplianceCardIngredients"
"Check prices correctness for all coffee cards on the menu page","115","checkCorrectCardPrices","AllTests","Fri Jun 20 11:51:23 GMT 2025","passed","Fri Jun 20 11:51:23 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","1360","possibilityAddingMocha","AllTests","Fri Jun 20 11:52:18 GMT 2025","broken","Fri Jun 20 11:52:20 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","RegularTests","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"Check full ingredients compliance for coffee cards on the page","141","checkFullComplianceCardIngredients","AllTests","Fri Jun 20 11:51:24 GMT 2025","passed","Fri Jun 20 11:51:24 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkFullComplianceCardIngredients"
"","2134","verifyLuckyDayModalAfterEvery3rdItem","AllTests","Fri Jun 20 11:51:41 GMT 2025","broken","Fri Jun 20 11:51:43 GMT 2025","com.coffeecart.ui.LuckyDayDiscountTest","RegularTests","com.coffeecart.ui.LuckyDayDiscountTest","verifyLuckyDayModalAfterEvery3rdItem"
"Check prices correctness for all coffee cards on the menu page","111","checkCorrectCardPrices","AllTests","Fri Jun 20 11:51:23 GMT 2025","passed","Fri Jun 20 11:51:23 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"","2533","verifyInvalidEmailValidation","AllTests","Fri Jun 20 11:50:31 GMT 2025","passed","Fri Jun 20 11:50:34 GMT 2025","com.coffeecart.ui.TestEmail","RegularTests","com.coffeecart.ui.TestEmail","verifyInvalidEmailValidation"
"Check length of all coffee cards on the menu page","13","checkCardsLength","AllTests","Fri Jun 20 11:51:22 GMT 2025","passed","Fri Jun 20 11:51:22 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCardsLength"
"Check titles of all coffee cards on the menu page","78","checkCorrectCardTitles","AllTests","Fri Jun 20 11:51:23 GMT 2025","passed","Fri Jun 20 11:51:24 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
"Verify successful payment clear the cart","3246","testSuccessfulPaymentClearPrice","AllTests","Fri Jun 20 11:50:55 GMT 2025","passed","Fri Jun 20 11:50:58 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","RegularTests","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearPrice"
"Verify successful payment clear the cart","3118","testSuccessfulPaymentClearPrice","AllTests","Fri Jun 20 11:51:07 GMT 2025","passed","Fri Jun 20 11:51:10 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","RegularTests","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearPrice"
"Check full ingredients compliance for coffee cards on the page","120","checkFullComplianceCardIngredients","AllTests","Fri Jun 20 11:51:24 GMT 2025","passed","Fri Jun 20 11:51:24 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkFullComplianceCardIngredients"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","3695","possibilityAddingMocha","AllTests","Fri Jun 20 11:52:04 GMT 2025","passed","Fri Jun 20 11:52:07 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","RegularTests","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"Test verification of pop-up cart functioning (buttons +/-)","569","Verify cart pop-up functionality for any drink from the menu","AllTests","Fri Jun 20 11:50:22 GMT 2025","passed","Fri Jun 20 11:50:23 GMT 2025","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","RegularTests","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","cartManipulationTest"
"","2293","verifyLuckyDayModalAfterEvery3rdItem","AllTests","Fri Jun 20 11:51:37 GMT 2025","passed","Fri Jun 20 11:51:39 GMT 2025","com.coffeecart.ui.LuckyDayDiscountTest","RegularTests","com.coffeecart.ui.LuckyDayDiscountTest","verifyLuckyDayModalAfterEvery3rdItem"
"","695","verifyLuckyDayModalAfterEvery3rdItem","AllTests","Fri Jun 20 11:51:43 GMT 2025","passed","Fri Jun 20 11:51:44 GMT 2025","com.coffeecart.ui.LuckyDayDiscountTest","RegularTests","com.coffeecart.ui.LuckyDayDiscountTest","verifyLuckyDayModalAfterEvery3rdItem"
"Verify the correctness of increasing the number of items on the Cart page","416","testIncreaseItemsNumberInCart","AllTests","Fri Jun 20 11:51:26 GMT 2025","passed","Fri Jun 20 11:51:27 GMT 2025","com.coffeecart.ui.IncreaseItemsNumberInCartTest","RegularTests","com.coffeecart.ui.IncreaseItemsNumberInCartTest","testIncreaseItemsNumberInCart"
"Test verification of pop-up cart functioning (buttons +/-)","1288","Verify cart pop-up functionality for any drink from the menu","AllTests","Fri Jun 20 11:50:23 GMT 2025","broken","Fri Jun 20 11:50:24 GMT 2025","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","RegularTests","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","cartManipulationTest"
"Check prices correctness for all coffee cards on the menu page","113","checkCorrectCardPrices","AllTests","Fri Jun 20 11:51:23 GMT 2025","passed","Fri Jun 20 11:51:23 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","1317","possibilityAddingMocha","AllTests","Fri Jun 20 11:52:35 GMT 2025","broken","Fri Jun 20 11:52:36 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","RegularTests","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"","1558","verifyInvalidEmailValidation","AllTests","Fri Jun 20 11:50:28 GMT 2025","passed","Fri Jun 20 11:50:30 GMT 2025","com.coffeecart.ui.TestEmail","RegularTests","com.coffeecart.ui.TestEmail","verifyInvalidEmailValidation"
"Test verification of pop-up cart functioning (buttons +/-)","591","Verify cart pop-up functionality for any drink from the menu","AllTests","Fri Jun 20 11:50:21 GMT 2025","passed","Fri Jun 20 11:50:21 GMT 2025","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","RegularTests","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","cartManipulationTest"
"Check titles of all coffee cards on the menu page","26","checkCorrectCardTitles","AllTests","Fri Jun 20 11:51:23 GMT 2025","passed","Fri Jun 20 11:51:23 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","5212","possibilityAddingMocha","AllTests","Fri Jun 20 11:52:30 GMT 2025","passed","Fri Jun 20 11:52:35 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","RegularTests","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"Check titles of all coffee cards on the menu page","38","checkCorrectCardTitles","AllTests","Fri Jun 20 11:51:23 GMT 2025","passed","Fri Jun 20 11:51:23 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
"Check incorrect given ingredients handling","123","checkIncorrectFullComplianceCardIngredients","AllTests","Fri Jun 20 11:51:25 GMT 2025","passed","Fri Jun 20 11:51:25 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectFullComplianceCardIngredients"
"Test verification of pop-up cart functioning (buttons +/-)","525","Verify cart pop-up functionality for any drink from the menu","AllTests","Fri Jun 20 11:50:21 GMT 2025","passed","Fri Jun 20 11:50:22 GMT 2025","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","RegularTests","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","cartManipulationTest"
"Verify that the Payment Details Modal retains pre-filled values after closing via the 'X' icon on the MenuPage","1002","verifyPaymentModalClosing","AllTests","Fri Jun 20 11:50:46 GMT 2025","failed","Fri Jun 20 11:50:47 GMT 2025","com.coffeecart.ui.PaymentModalClosingOnMenuPageTest","RegularTests","com.coffeecart.ui.PaymentModalClosingOnMenuPageTest","verifyPaymentModalClosing"
"Verify the functioning of the ""Total"" button on ""Menu"" and ""Cart"" pages.","854","testTotalButton","AllTests","Fri Jun 20 11:52:37 GMT 2025","passed","Fri Jun 20 11:52:37 GMT 2025","com.coffeecart.ui.TestTotalButtonOnMainAndCart","RegularTests","com.coffeecart.ui.TestTotalButtonOnMainAndCart","testTotalButton"
"Verify valid name/email submission shows confirmation message.","788","verifyPaymentSubmissionWithValidData","AllTests","Fri Jun 20 11:50:19 GMT 2025","passed","Fri Jun 20 11:50:20 GMT 2025","com.coffeecart.ui.PaymentSubmissionWithValidDataTest","RegularTests","com.coffeecart.ui.PaymentSubmissionWithValidDataTest","verifyPaymentSubmissionWithValidData"
"Verification of data changes synchronization between the cart page and the pop-up cart","1166","testSynchronizationBetweenCarts","AllTests","Fri Jun 20 11:51:27 GMT 2025","passed","Fri Jun 20 11:51:28 GMT 2025","com.coffeecart.ui.TestSynchronizationBetweenCarts","RegularTests","com.coffeecart.ui.TestSynchronizationBetweenCarts","testSynchronizationBetweenCarts"
"","0","firstTest","AllTests","Fri Jun 20 11:50:55 GMT 2025","passed","Fri Jun 20 11:50:55 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","RegularTests","com.coffeecart.ui.TestSuccessfulPaymentClearCart","firstTest"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","3677","possibilityAddingMocha","AllTests","Fri Jun 20 11:52:15 GMT 2025","passed","Fri Jun 20 11:52:18 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","RegularTests","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"","2431","verifyInvalidEmailValidation","AllTests","Fri Jun 20 11:50:34 GMT 2025","passed","Fri Jun 20 11:50:36 GMT 2025","com.coffeecart.ui.TestEmail","RegularTests","com.coffeecart.ui.TestEmail","verifyInvalidEmailValidation"
"Test verification of pop-up cart functioning (buttons +/-)","604","Verify cart pop-up functionality for any drink from the menu","AllTests","Fri Jun 20 11:50:26 GMT 2025","passed","Fri Jun 20 11:50:26 GMT 2025","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","RegularTests","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","cartManipulationTest"
"Check titles of all coffee cards on the menu page","17","checkCorrectCardTitles","AllTests","Fri Jun 20 11:51:23 GMT 2025","passed","Fri Jun 20 11:51:23 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
