"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify the functioning of the ""Total"" button on ""Menu"" and ""Cart"" pages.","898","testTotalButton","Surefire suite","Tue May 13 08:13:28 GMT 2025","passed","Tue May 13 08:13:29 GMT 2025","com.coffeecart.ui.TestTotalButtonOnMainAndCart","Surefire test","com.coffeecart.ui.TestTotalButtonOnMainAndCart","testTotalButton"
"Check titles of all coffee cards on the menu page","72","checkCorrectCardTitles","Surefire suite","Tue May 13 08:13:07 GMT 2025","passed","Tue May 13 08:13:07 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
"Check prices correctness for all coffee cards on the menu page","109","checkCorrectCardPrices","Surefire suite","Tue May 13 08:13:06 GMT 2025","passed","Tue May 13 08:13:06 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"","0","firstTest","Surefire suite","Tue May 13 08:13:11 GMT 2025","passed","Tue May 13 08:13:11 GMT 2025","com.coffeecart.ui.TestName","Surefire test","com.coffeecart.ui.TestName","firstTest"
"Check coffee with some other titles don`t exist on the page","97","checkIncorrectCardTitles","Surefire suite","Tue May 13 08:13:10 GMT 2025","passed","Tue May 13 08:13:10 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectCardTitles"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","5619","possibilityAddingMocha","Surefire suite","Tue May 13 08:12:59 GMT 2025","passed","Tue May 13 08:13:05 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","Surefire test","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"","0","firstTest","Surefire suite","Tue May 13 08:13:28 GMT 2025","passed","Tue May 13 08:13:28 GMT 2025","com.coffeecart.ui.BaseTest","Surefire test","com.coffeecart.ui.BaseTest","firstTest"
"Verify successful payment clear the cart","2785","testSuccessfulPaymentClearPrice","Surefire suite","Tue May 13 08:12:21 GMT 2025","passed","Tue May 13 08:12:24 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","Surefire test","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearPrice"
"Check negative variants for coffee prices are caught","114","checkIncorrectCardPrices","Surefire suite","Tue May 13 08:13:10 GMT 2025","passed","Tue May 13 08:13:10 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectCardPrices"
"Check full ingredients compliance for coffee cards on the page","135","checkFullComplianceCardIngredients","Surefire suite","Tue May 13 08:13:08 GMT 2025","passed","Tue May 13 08:13:08 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkFullComplianceCardIngredients"
